# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Feb 08 19:24:53 GMT 2023 [seed=1675884292347]
# YFV.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Americas)	age(Americas)	constant.popSize	CP1.kappa	CP2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1.alpha	CP2.alpha	CP3.alpha	CP1.nu	CP2.nu	CP3.nu	CP1.mu	CP2.mu	CP3.mu	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
5300	-9158.277078701532	-550.9397263703064	-8607.337352331226	76.69659925927678	1932.3034007407232	318.4387879412199	56.129938345593494	1952.8700616544065	8.413639297163177	11.336729262887802	4.4113025487864626	15.506725229348097	0.23365913418534742	0.27984953980486105	0.23670261184388172	0.24978871416590986	0.12141571878017574	0.09373476655461863	1.0142343300204772	0.979597255570805	0.006615742539025502	0.013787001890169534	2.936931183131084	0.019853516345725773	0.04137411118561333	1.0	1.0	-8607.337352331226	0.0	-223.00842693010642
5400	-9148.650771074676	-559.1440394288486	-8589.506731645826	76.69659925927678	1932.3034007407232	323.36047335435654	56.129938345593494	1952.8700616544065	8.413639297163177	11.336729262887802	4.4113025487864626	15.506725229348097	0.23365913418534742	0.27984953980486105	0.23670261184388172	0.24978871416590986	0.12141571878017574	0.09373476655461863	1.0142343300204772	0.979597255570805	0.006615742539025502	0.013787001890169534	2.936931183131084	0.019853516345725773	0.04137411118561333	1.0	1.0	-8589.506731645826	0.0	-226.29872330028294
5500	-9118.693392577978	-571.720614187579	-8546.972778390398	79.87656090042275	1929.1234390995774	331.7629918841131	56.97849872393363	1952.0215012760664	8.413639297163177	11.336729262887802	14.824346395036196	15.506725229348097	0.23365913418534742	0.27984953980486105	0.23670261184388172	0.24978871416590986	0.12141571878017574	0.09373476655461863	1.0142343300204772	0.979597255570805	0.006615742539025502	0.013787001890169534	2.936931183131084	0.019853516345725773	0.04137411118561333	1.0	1.0	-8546.972778390398	0.0	-228.42777268980961
5600	-9111.718824507523	-580.5230099999164	-8531.195814507606	80.6478630774983	1928.3521369225018	337.7031455062663	56.97849872393363	1952.0215012760664	8.838219014702325	11.336729262887802	14.824346395036196	15.506725229348097	0.23365913418534742	0.27984953980486105	0.23670261184388172	0.24978871416590986	0.12141571878017574	0.09373476655461863	0.9330992279545827	0.979597255570805	0.006615742539025502	0.013787001890169534	2.936931183131084	0.019853516345725773	0.04137411118561333	1.0	1.0	-8531.195814507606	0.0	-231.41192701544855
5700	-9048.726984109637	-587.4230056864061	-8461.303978423231	81.89967904712016	1927.1003209528799	342.5655244451345	56.97849872393363	1952.0215012760664	8.838219014702325	11.336729262887802	14.824346395036196	15.506725229348097	0.23365913418534742	0.27984953980486105	0.23670261184388172	0.24978871416590986	0.12141571878017574	0.09373476655461863	0.9330992279545827	0.979597255570805	0.006615742539025502	0.013787001890169534	2.936931183131084	0.019853516345725773	0.04137411118561333	1.0	1.0	-8461.303978423231	0.0	-233.45669161797315
5800	-9034.332717897101	-593.5763112536944	-8440.756406643406	82.37369944106246	1926.6263005589376	346.9292329415321	56.97849872393363	1952.0215012760664	11.484389993985978	15.56094843097727	14.824346395036196	15.506725229348097	0.23365913418534742	0.27984953980486105	0.23670261184388172	0.24978871416590986	0.12141571878017574	0.09373476655461863	0.9330992279545827	0.979597255570805	0.011389435906230353	0.009013308522964683	2.936931183131084	0.03417913417867797	0.027048493352661126	1.0	1.0	-8440.756406643406	0.0	-234.35243526800622
5900	-9008.443912582288	-595.8735441179886	-8412.5703684643	84.26583620100965	1924.7341637989903	349.2998320189216	56.97849872393363	1952.0215012760664	11.484389993985978	15.56094843097727	14.824346395036196	15.506725229348097	0.23365913418534742	0.2678723143298256	0.23670261184388172	0.2617659396409453	0.12141571878017574	0.09373476655461863	0.9330992279545827	0.9781885553430633	0.011389435906230353	0.0104220087507064	2.9327077580418335	0.03417913417867797	0.031275933104543824	1.0	1.0	-8412.5703684643	0.0	-234.2824739806141
6000	-8949.972104228907	-591.7369663881746	-8358.235137840733	81.16165657974484	1927.8383434202551	344.7106829710102	56.97849872393363	1952.0215012760664	11.484389993985978	15.56094843097727	14.824346395036196	15.483978212515531	0.23365913418534742	0.2678723143298256	0.23670261184388172	0.2617659396409453	0.12141571878017574	0.056245514123900615	0.9330992279545827	0.9892275321479511	3.5045910134249604E-4	0.0104220087507064	2.965803721738919	0.0010517104400553803	0.031275933104543824	1.0	1.0	-8358.235137840733	0.0	-234.8065144514539
6100	-8926.758081115986	-593.3421555547765	-8333.41592556121	79.25906139013303	1929.740938609867	343.93962623597173	56.97849872393363	1952.0215012760664	11.803318176748128	15.56094843097727	14.824346395036196	15.28427640630875	0.23365913418534742	0.2678723143298256	0.23670261184388172	0.2617659396409453	0.12141571878017574	0.11343838411215355	1.1526003613367646	0.9892275321479511	3.5045910134249604E-4	0.0104220087507064	2.965803721738919	0.0010517104400553803	0.031275933104543824	1.0	1.0	-8333.41592556121	0.0	-236.6282422619665
6200	-8868.501488650085	-591.3288515895944	-8277.17263706049	78.91437535300251	1930.0856246469975	343.0342877232478	57.34775471714295	1951.6522452828572	11.803318176748128	11.151770422153612	14.824346395036196	15.28427640630875	0.23365913418534742	0.2678723143298256	0.23670261184388172	0.2617659396409453	0.12141571878017574	0.11343838411215355	1.1526003613367646	0.9892275321479511	3.5045910134249604E-4	0.0104220087507064	2.965803721738919	0.0010517104400553803	0.031275933104543824	1.0	1.0	-8277.17263706049	0.0	-236.1886350305804
6300	-8800.670150437694	-602.5382353905482	-8198.131915047146	81.4996039542751	1927.500396045725	352.4969674195035	57.34775471714295	1951.6522452828572	9.198418543894055	11.151770422153612	14.824346395036196	15.28427640630875	0.23365913418534742	0.2678723143298256	0.23670261184388172	0.2617659396409453	0.12141571878017574	0.11343838411215355	0.9228588819658957	0.9892275321479511	3.5045910134249604E-4	0.0104220087507064	2.965803721738919	0.0010517104400553803	0.031275933104543824	1.0	1.0	-8198.131915047146	0.0	-238.6577770218916
6400	-8771.27232306659	-601.9768870298838	-8169.2954360367075	80.67461019768217	1928.3253898023179	352.74733241103445	57.34775471714295	1951.6522452828572	9.198418543894055	11.151770422153612	7.9910651326113085	15.28427640630875	0.23365913418534742	0.2678723143298256	0.23670261184388172	0.2617659396409453	0.12037036985895407	0.11343838411215355	0.9228588819658957	0.9892275321479511	3.5045910134249604E-4	0.0104220087507064	2.965803721738919	0.0010517104400553803	0.031275933104543824	1.0	1.0	-8169.2954360367075	0.0	-239.0151128217937
6500	-8713.458537617538	-609.3985800127425	-8104.059957604795	80.11166066036482	1928.8883393396352	357.4910366513078	57.34775471714295	1951.6522452828572	9.198418543894055	11.151770422153612	7.9910651326113085	13.605259551906139	0.23365913418534742	0.2678723143298256	0.23670261184388172	0.2617659396409453	0.12037036985895407	0.11343838411215355	0.9228588819658957	0.9892275321479511	3.5045910134249604E-4	0.0104220087507064	2.965803721738919	0.0010517104400553803	0.031275933104543824	1.0	1.0	-8104.059957604795	0.0	-241.94042190612413
6600	-8702.576784752357	-612.3311862622169	-8090.245598490139	78.75753110529976	1930.2424688947003	359.6425815324662	57.34775471714295	1951.6522452828572	10.09102904316451	7.964221039730876	7.9910651326113085	13.605259551906139	0.22296933536980698	0.2770492560366742	0.23925987979540536	0.2607215287981135	0.12037036985895407	0.11343838411215355	1.0506489040320703	0.9892275321479511	3.5045910134249604E-4	0.0104220087507064	2.965803721738919	0.0010517104400553803	0.031275933104543824	1.0	1.0	-8090.245598490139	0.0	-242.98079052804476
6700	-8699.790010542762	-615.128304581017	-8084.661705961744	78.75753110529976	1930.2424688947003	361.45486306019643	56.76747323491583	1952.2325267650842	13.942725468618013	7.964221039730876	7.9910651326113085	13.605259551906139	0.22296933536980698	0.2770492560366742	0.23925987979540536	0.2607215287981135	0.11513303277705421	0.11343838411215355	0.8365682546077106	0.9892275321479511	3.5045910134249604E-4	0.0104220087507064	2.965803721738919	0.0010517104400553803	0.031275933104543824	1.0	1.0	-8084.661705961744	0.0	-244.08346543949722
6800	-8693.768463257607	-627.7780632473571	-8065.990400010251	82.71040597104833	1926.2895940289516	371.19295631358864	58.17532794596455	1950.8246720540355	9.400412391584062	14.187332872192098	7.9910651326113085	13.605259551906139	0.22296933536980698	0.2770492560366742	0.23925987979540536	0.2607215287981135	0.11513303277705421	0.11343838411215355	0.8365682546077106	0.9892275321479511	3.5045910134249604E-4	0.0104220087507064	2.965803721738919	0.0010517104400553803	0.031275933104543824	1.0	1.0	-8065.990400010251	0.0	-246.32132627916607
6900	-8683.275257662666	-624.8826258515429	-8058.392631811123	82.71040597104833	1926.2895940289516	370.50234530973097	58.17532794596455	1950.8246720540355	11.94354774891551	14.187332872192098	7.9910651326113085	17.34515435656108	0.22296933536980698	0.2770492560366742	0.23925987979540536	0.2607215287981135	0.11513303277705421	0.11343838411215355	0.8365682546077106	0.9892275321479511	3.5045910134249604E-4	0.0104220087507064	2.965803721738919	0.0010517104400553803	0.031275933104543824	1.0	1.0	-8058.392631811123	0.0	-243.36409047184472
7000	-8665.169940774884	-627.5667356961916	-8037.603205078693	81.41835961628254	1927.5816403837175	371.6918871971175	58.17532794596455	1950.8246720540355	12.140403715631926	14.187332872192098	7.9910651326113085	15.264186588592313	0.22413104998847647	0.2770492560366742	0.23809816517673588	0.2607215287981135	0.11513303277705421	0.13321004854532992	0.8365682546077106	0.9892275321479511	3.5045910134249604E-4	0.0104220087507064	2.965803721738919	0.0010517104400553803	0.031275933104543824	1.0	1.0	-8037.603205078693	0.0	-245.0785377585987
7100	-8656.41162803682	-628.2182805890477	-8028.193347447773	81.41835961628254	1927.5816403837175	371.65163672948637	58.17532794596455	1950.8246720540355	12.140403715631926	14.187332872192098	7.9910651326113085	15.264186588592313	0.22413104998847647	0.2770492560366742	0.23809816517673588	0.2607215287981135	0.11513303277705421	0.13321004854532992	1.1430228237194966	0.9892275321479511	3.5045910134249604E-4	0.0104220087507064	2.965803721738919	0.0010517104400553803	0.031275933104543824	1.0	1.0	-8028.193347447773	0.0	-245.15736983299348
7200	-8651.03477208477	-629.7615156349614	-8021.273256449807	81.41835961628254	1927.5816403837175	372.3417894286014	58.17532794596455	1950.8246720540355	12.230796294627739	14.187332872192098	7.9910651326113085	15.264186588592313	0.22413104998847647	0.2770492560366742	0.23809816517673588	0.2607215287981135	0.11513303277705421	0.13321004854532992	1.1430228237194966	0.9892275321479511	3.5045910134249604E-4	0.0104220087507064	2.965803721738919	0.0010517104400553803	0.031275933104543824	1.0	1.0	-8021.273256449807	0.0	-246.0039617953983
7300	-8623.003404370578	-635.704325487927	-7987.299078882652	81.41835961628254	1927.5816403837175	376.86544342939226	58.17532794596455	1950.8246720540355	12.230796294627739	14.187332872192098	5.828160750089618	15.264186588592313	0.22413104998847647	0.2770492560366742	0.23809816517673588	0.2607215287981135	0.11513303277705421	0.13321004854532992	1.042782631997257	0.9892275321479511	3.5045910134249604E-4	0.0104220087507064	2.965803721738919	0.0010517104400553803	0.031275933104543824	1.0	1.0	-7987.299078882652	0.0	-248.13120077201043
7400	-8593.059347552651	-654.4421942985069	-7938.617153254144	81.41835961628254	1927.5816403837175	390.4729703653643	58.8025976507471	1950.1974023492528	10.732546561461906	12.999651197731511	5.828160750089618	15.264186588592313	0.22413104998847647	0.2770492560366742	0.23809816517673588	0.2607215287981135	0.1117353325027166	0.10807426674304775	1.042782631997257	0.9892275321479511	3.5045910134249604E-4	0.0104220087507064	2.965803721738919	0.0010517104400553803	0.031275933104543824	1.0	1.0	-7938.617153254144	0.0	-253.64445651790632
7500	-8567.102921035439	-672.7659210271261	-7894.337000008312	86.73337072804289	1922.266629271957	406.9108373231818	58.8025976507471	1950.1974023492528	12.122968032756686	12.999651197731511	5.828160750089618	14.418186722634308	0.22413104998847647	0.2770492560366742	0.23809816517673588	0.2607215287981135	0.1117353325027166	0.10807426674304775	1.042782631997257	0.9892275321479511	3.5045910134249604E-4	0.0104220087507064	2.965803721738919	0.0010517104400553803	0.031275933104543824	1.0	1.0	-7894.337000008312	0.0	-255.54805909155445
7600	-8547.058043581892	-656.0495556735968	-7891.008487908294	79.99302032943973	1929.0069796705602	391.01273575176583	57.640859655478046	1951.3591403445218	14.43023179251423	12.999651197731511	5.828160750089618	12.574855670095914	0.22413104998847647	0.2770492560366742	0.23809816517673588	0.2607215287981135	0.1117353325027166	0.10807426674304775	1.042782631997257	0.9892275321479511	3.5045910134249604E-4	0.0104220087507064	2.965803721738919	0.0010517104400553803	0.031275933104543824	1.0	1.0	-7891.008487908294	0.0	-254.81251829668798
7700	-8534.91598844095	-681.574376635216	-7853.341611805734	84.66467068751834	1924.3353293124817	411.6539147623565	57.640859655478046	1951.3591403445218	12.163553126241089	12.999651197731511	4.380072876878749	12.574855670095914	0.22413104998847647	0.2470751210901476	0.23809816517673588	0.2906956637446401	0.1117353325027166	0.10807426674304775	1.042782631997257	0.9892275321479511	3.5045910134249604E-4	0.0104220087507064	2.965803721738919	0.0010517104400553803	0.031275933104543824	1.0	1.0	-7853.341611805734	0.0	-260.29171828053825
7800	-8514.272433201028	-682.5901441952806	-7831.682289005747	84.75530220456936	1924.2446977954307	412.2855828122049	57.640859655478046	1951.3591403445218	12.163553126241089	12.999651197731511	4.380072876878749	12.574855670095914	0.22413104998847647	0.2470751210901476	0.23809816517673588	0.2906956637446401	0.1117353325027166	0.10807426674304775	0.9879691006291436	0.9892275321479511	3.5045910134249604E-4	0.0104220087507064	2.965803721738919	0.0010517104400553803	0.031275933104543824	1.0	1.0	-7831.682289005747	0.0	-260.7862114973709
7900	-8515.49433238859	-671.0322056488053	-7844.462126739784	80.96246903434695	1928.037530965653	402.28295440877616	57.640859655478046	1951.3591403445218	12.163553126241089	12.999651197731511	3.03184136311684	12.574855670095914	0.22413104998847647	0.2470751210901476	0.23809816517673588	0.2906956637446401	0.1117353325027166	0.10807426674304775	0.9879691006291436	0.9892275321479511	3.5045910134249604E-4	0.0104220087507064	2.965803721738919	0.0010517104400553803	0.031275933104543824	1.0	1.0	-7844.462126739784	0.0	-259.65553172646
8000	-8514.058691376546	-671.101286057472	-7842.957405319074	80.96246903434695	1928.037530965653	402.83967168751093	57.640859655478046	1951.3591403445218	14.912722377445665	12.999651197731511	3.03184136311684	12.574855670095914	0.22413104998847647	0.2470751210901476	0.23809816517673588	0.2906956637446401	0.1117353325027166	0.10807426674304775	0.9879691006291436	0.9892275321479511	3.5045910134249604E-4	0.0104220087507064	2.965803721738919	0.0010517104400553803	0.031275933104543824	1.0	1.0	-7842.957405319074	0.0	-258.9648156577044
8100	-8501.533021466425	-684.1342436178963	-7817.398777848528	82.92524905217196	1926.074750947828	413.44933349302	57.640859655478046	1951.3591403445218	14.912722377445665	11.955581892448526	3.03184136311684	12.574855670095914	0.22413104998847647	0.2470751210901476	0.23809816517673588	0.2906956637446401	0.1117353325027166	0.10807426674304775	1.0565396346841767	0.9892275321479511	3.5045910134249604E-4	0.0104220087507064	2.965803721738919	0.0010517104400553803	0.031275933104543824	1.0	1.0	-7817.398777848528	0.0	-261.4293037027247
8200	-8498.163934904656	-693.9410236937824	-7804.222911210874	82.29320054879094	1926.706799451209	419.56926028213417	57.640859655478046	1951.3591403445218	17.09585274024659	11.955581892448526	5.306422521510847	12.574855670095914	0.22413104998847647	0.2470751210901476	0.23809816517673588	0.2906956637446401	0.1117353325027166	0.10807426674304775	1.0565396346841767	0.9892275321479511	3.5045910134249604E-4	0.0104220087507064	2.965803721738919	0.0010517104400553803	0.031275933104543824	1.0	1.0	-7804.222911210874	0.0	-264.2877643013451
8300	-8492.337061050877	-703.0771531709859	-7789.259907879891	82.29320054879094	1926.706799451209	426.59983288219155	57.640859655478046	1951.3591403445218	17.444470254706864	11.955581892448526	7.228537300942099	12.574855670095914	0.22539014319044776	0.2470751210901476	0.2368390719747646	0.2906956637446401	0.1117353325027166	0.10807426674304775	1.0565396346841767	0.9892275321479511	3.5045910134249604E-4	0.0104220087507064	2.965803721738919	0.0010517104400553803	0.031275933104543824	1.0	1.0	-7789.259907879891	0.0	-265.90941096030394
8400	-8458.917273095169	-709.2108563585571	-7749.7064167366125	82.54172220516352	1926.4582777948365	431.132165846832	57.640859655478046	1951.3591403445218	17.444470254706864	11.955581892448526	7.228537300942099	12.574855670095914	0.22539014319044776	0.2470751210901476	0.2368390719747646	0.2906956637446401	0.11751017638623062	0.10807426674304775	1.0565396346841767	0.9906791034533219	3.5045910134249604E-4	0.008970437445335665	2.9701556786345082	0.0010517104400553803	0.026919839367799143	1.0	1.0	-7749.7064167366125	0.0	-267.50451563451753
