EL1: Electronic Ladder,A1: 4WkFrozen_F_2,B1: 4WkFrozen_F_3,C1: 8WkFrozen_F_2,D1: 8WkFrozen_F_3,E1: 12WkFrozen_F_2,F1: 12WkFrozen_F_3,G1: 16WkFrozen_F_2,H1: 16WkFrozen_F_3,A2: 20WkFrozen_F_2,B2: 20WkFrozen_F_3,C2: 24WkFrozen_F_2,D2: 24WkFrozen_F_3,E2: 36WkFrozen_F_2,F2: 36WkFrozen_F_3,G2: 48WkFrozen_F_2,H2: 48WkFrozen_F_3
83.06207,2.186235,3.963234,15.7836,7.792303,32.924,43.56544,15.22082,10.47591,9.88484,6.343924,8.900658,48.80483,5.946081,19.47633,11.22985,10.26077
85.35784,2.166271,3.977859,15.73451,7.79072,32.66502,43.30281,14.9158,10.48114,9.648043,6.173071,8.607916,46.51598,6.206079,19.52921,11.02255,10.63762
88.39478,2.148529,4.005451,15.62084,7.750128,32.51455,43.05711,14.53176,10.49779,9.426493,6.150675,8.431581,44.36506,6.348581,19.63169,10.98779,10.55603
92.76147,2.155264,3.995838,15.70574,7.565784,32.29411,42.83172,14.10839,10.32221,9.467854,6.212688,8.345594,42.27976,6.512302,19.80024,11.06805,10.15867
100.2734,2.24169,3.949871,15.78423,7.259457,32.09343,42.55209,13.80057,10.16392,9.399399,6.318451,8.353231,40.27804,6.600624,19.86993,11.07813,10.3054
111.2732,2.240944,3.766376,15.80757,6.923084,31.91072,42.2829,13.53616,10.10364,9.323479,6.478525,8.358227,38.42395,6.623505,19.77427,11.15426,10.34813
129.5123,2.187082,3.636309,15.78286,6.695492,31.70796,42.1035,13.29786,10.06113,9.356688,6.71912,8.32868,36.77439,6.561638,19.63848,11.10164,10.30147
159.4942,2.145281,3.503828,15.50071,6.648079,31.43431,41.88057,13.01637,10.06169,9.281944,6.871422,8.399611,35.5779,6.546322,19.3234,11.00606,9.949459
202.4525,2.009201,3.451923,15.33793,6.640543,31.11415,41.58552,12.99314,10.16908,9.315752,6.99905,8.490202,34.5372,6.568478,18.91707,11.0029,9.54504
258.2606,1.867874,3.350262,15.12671,6.68264,30.89869,41.2578,12.86096,10.254,9.191004,7.026218,8.595987,33.92986,6.558395,18.42774,10.99694,9.410885
319.0791,1.721334,3.389233,14.99887,6.844271,30.62632,41.1102,12.86571,10.30907,9.261044,6.966488,8.647772,33.4372,6.660322,18.12035,10.99681,9.24897
380.6234,1.652349,3.373505,14.73036,7.101246,30.40261,41.02194,12.64581,10.39097,9.326097,6.837288,8.55451,33.01173,6.757523,17.87499,10.79841,9.139683
434.3946,1.646935,3.491268,14.36107,7.274788,30.26046,40.88553,12.44269,10.49325,9.61796,6.827307,8.476063,32.72953,6.680254,17.64507,10.60064,9.042828
474.1948,1.60051,3.583183,14.20004,7.282703,30.00942,40.47083,12.16858,10.35422,9.917797,6.832113,8.338913,32.34118,6.710941,17.42617,10.57843,9.002014
496.6637,1.701269,3.484667,14.10961,7.244804,29.88169,40.10174,11.97264,10.22091,10.07877,6.922785,8.308657,32.01471,6.680676,17.25313,10.5594,9.062853
499.2065,1.782835,3.453039,13.92615,7.133074,29.66373,39.68396,11.82486,10.21395,10.26457,7.084549,8.195858,31.54629,6.514883,17.08068,10.5115,9.135735
485.083,1.839537,3.46912,13.99514,6.99324,29.40335,39.28759,11.71379,10.05022,10.39427,7.313786,8.087229,31.2629,6.468624,16.97654,10.47071,9.266855
460.3896,1.870724,3.565058,14.05391,6.931181,29.33538,38.91982,11.71618,9.824917,10.33371,7.415262,8.137789,31.05567,6.466057,16.84193,10.57577,9.305979
427.2648,1.9758,3.673964,14.20332,6.778442,29.20395,38.39742,11.8479,9.73052,10.26229,7.52648,8.390892,30.86359,6.566683,16.83769,10.73382,9.305479
391.7967,2.000578,3.570461,14.35683,6.614445,29.08353,37.99644,11.85341,9.472075,10.11236,7.59297,8.549286,30.8277,6.58,16.75063,10.77093,9.351618
351.8622,2.06316,3.627789,14.51473,6.47748,28.74796,37.80234,11.91721,9.351341,10.04669,7.698317,8.703003,30.76686,6.686914,16.54233,10.81467,9.315933
313.5379,2.103224,3.724422,14.43574,6.39941,28.7005,37.58369,12.04637,9.319031,10.07078,7.766033,8.830143,30.76225,6.852625,16.26817,10.67488,9.396168
275.9799,2.110281,3.634672,14.34141,6.288248,28.56228,37.34755,12.20324,9.390043,10.14128,7.865671,8.954422,30.67991,6.982857,15.98379,10.56894,9.412468
241.4358,2.129519,3.608038,14.20459,6.219292,28.26805,36.88693,12.25677,9.420982,10.16088,8.0651,9.064093,30.56864,7.251326,15.69252,10.57485,9.43745
210.9331,2.043941,3.409122,14.10171,6.146189,28.09238,36.72089,12.24498,9.419897,10.28641,8.385057,9.08185,30.52662,7.383236,15.59091,10.64699,9.418791
184.3872,1.921593,3.329214,13.88517,6.088037,27.94474,36.50523,12.2563,9.475784,10.4499,8.632614,8.918262,30.49257,7.423073,15.72328,10.5978,9.349253
161.9705,1.743427,3.238064,13.88026,6.096941,27.78023,36.20267,12.3489,9.395149,10.50365,8.871098,8.846128,30.61251,7.485668,15.97932,10.67844,9.321463
143.8161,1.571764,3.327406,13.79937,6.081648,27.7232,35.92562,12.50404,9.225325,10.57171,8.96806,8.63027,30.6487,7.534943,16.22422,10.76573,9.230732
128.2083,1.561878,3.383251,13.6731,6.092167,27.56256,35.6546,12.71711,9.144842,10.57051,9.078911,8.449549,30.48266,7.598616,16.42035,10.78938,9.284054
116.2876,1.554808,3.303837,13.5333,6.002321,27.3554,35.50186,12.97935,8.932631,10.57459,9.212969,8.214205,30.06716,7.625631,16.48262,10.74871,9.382063
106.7961,1.67873,3.27405,13.43237,6.064016,27.18275,35.37621,13.06087,8.953215,10.4511,9.261873,8.08173,29.53202,7.746143,16.28787,10.75168,9.432632
100.4204,1.788189,3.334246,13.33644,6.034021,27.28346,35.22791,13.10375,9.078751,10.40417,9.285376,8.139038,28.9927,7.972353,16.00756,10.73565,9.568235
95.38192,1.91115,3.253605,13.24192,6.12709,27.14408,35.09035,12.93478,9.061491,10.28956,9.190897,8.385334,28.19442,8.145023,15.64818,10.70391,9.534357
93.35226,2.084164,3.314583,13.1707,6.179585,26.93511,34.81296,12.5499,9.091135,10.22686,9.189095,8.729128,27.4261,8.327892,15.2568,10.59251,9.459658
92.64267,2.069162,3.35783,13.14508,6.160374,26.89215,34.62181,12.01254,9.049547,10.29662,9.228708,8.866138,26.62993,8.345991,15.0192,10.5335,9.33082
94.22371,2.155834,3.519699,13.11018,6.038424,26.76992,34.25713,11.44098,9.036957,10.43331,9.176512,9.096016,25.97682,8.484138,14.98917,10.47375,9.22254
96.90433,2.186365,3.750927,13.09475,5.924145,26.48042,34.02161,11.03848,9.152206,10.65073,9.16441,9.256512,25.55465,8.493099,15.06063,10.48105,9.279337
102.3827,2.168489,3.93787,13.0642,5.68796,26.10237,33.78355,10.64364,9.212889,11.04746,9.26663,9.110048,25.0176,8.553789,15.18943,10.44137,9.45978
110.2861,2.215197,4.155844,12.94095,5.554157,25.78308,33.49754,10.54276,9.334116,11.37166,9.32995,8.891647,24.62796,8.516657,15.38454,10.39456,9.669424
122.4735,2.320217,4.201323,12.82941,5.4102,25.40156,33.26896,10.46572,9.372591,11.83111,9.569107,8.751703,24.41382,8.589394,15.50164,10.34757,9.861103
141.3798,2.485069,4.257931,12.80738,5.348244,25.21288,32.93429,10.32713,9.401011,12.16876,9.766005,8.383427,24.48404,8.592449,15.51655,10.25798,9.950336
170.7986,2.508919,4.358063,12.67314,5.308558,25.19344,32.8195,10.30282,9.322102,12.47639,9.949066,8.168079,24.79241,8.553682,15.38763,10.24296,10.03358
210.9362,2.527683,4.37698,12.58325,5.451605,25.13277,32.77238,10.23811,9.163111,12.66967,10.05768,8.058962,25.17626,8.534554,15.29385,10.12958,10.02863
259.3776,2.53882,4.274782,12.56498,5.369913,25.06951,32.63544,10.2407,9.018711,12.53018,10.13653,7.9839,25.99952,8.5254,15.04398,9.970053,9.916321
308.4174,2.663151,4.273335,12.41631,5.256088,25.07448,32.59365,10.3984,8.950747,12.35734,10.15505,7.900537,26.98838,8.607218,14.82497,9.971916,9.91633
355.5263,2.868036,4.437759,12.47892,5.171286,25.05539,32.60238,10.71006,9.028982,12.13601,10.18255,7.851973,28.19665,8.840572,14.73496,10.07421,9.991402
393.5872,2.888407,4.647797,12.53609,5.116966,24.90858,32.67332,11.02275,9.077883,11.95056,10.26345,7.846708,29.35627,8.892694,14.61012,10.24271,10.06639
419.0917,2.951168,4.78993,12.54783,5.028648,24.79583,32.60118,11.17387,9.132599,11.93621,10.38813,7.826136,30.36879,8.986607,14.49378,10.34478,10.18089
428.2565,2.991558,5.07468,12.52826,4.989721,24.7424,32.38643,11.32967,9.12081,11.89244,10.48118,7.728714,31.19406,8.959301,14.49888,10.4138,10.32998
422.171,2.995642,5.282808,12.4716,5.110552,24.50441,32.22891,11.17386,9.089327,11.98073,10.67511,7.782841,31.75216,9.067501,14.50648,10.45045,10.41646
403.9083,2.992903,5.536324,12.29916,5.222517,24.45364,32.02843,11.06844,9.082678,12.25438,10.84474,7.827955,31.91442,9.07234,14.50329,10.40699,10.42146
378.5743,2.898182,5.71171,12.10043,5.517382,24.33434,31.86515,10.79387,9.208006,12.56417,11.08268,7.907957,31.68684,8.998171,14.61699,10.41828,10.41411
349.6916,2.873144,5.807514,12.04097,5.74431,24.0893,31.69747,10.49118,9.318312,12.92139,11.16641,8.021797,31.07924,9.008774,14.73719,10.38251,10.42738
318.0304,2.935383,5.759457,11.97302,5.790066,23.69383,31.45743,10.39472,9.314669,13.07614,11.20942,8.309971,30.48602,8.996374,14.72233,10.30042,10.3738
283.594,3.061958,5.681837,11.82667,5.711302,23.36939,31.26318,10.5106,9.432375,13.18781,11.17574,8.663883,29.47045,9.110207,14.82004,10.26297,10.44244
251.2514,3.146826,5.620707,11.88052,5.734497,23.08429,31.13619,10.71316,9.528284,13.28126,11.12662,8.781668,28.43953,9.108284,14.94787,10.25472,10.40505
219.5008,3.154312,5.531672,11.69441,5.700935,22.79078,30.90774,10.84438,9.274183,13.37623,11.09501,8.881075,27.25759,9.028961,15.06814,10.25239,10.40259
189.4948,3.28441,5.412992,11.59831,5.628162,22.5736,30.68356,10.89565,9.17367,13.46239,11.06559,8.707342,26.2278,9.007917,15.13355,10.26133,10.35241
161.8502,3.317686,5.431946,11.48358,5.575525,22.43056,30.46868,11.06184,9.054514,13.33199,11.04087,8.461393,25.26155,9.039228,15.21821,10.24868,10.33999
137.637,3.372351,5.498749,11.40296,5.509874,22.22265,30.33734,11.26019,9.01067,13.30553,11.02405,8.250221,24.67725,9.084522,15.18053,10.1432,10.21641
116.0849,3.410885,5.583134,11.25902,5.46254,22.11842,30.21187,11.44356,9.068663,13.44571,11.03266,8.043221,24.47734,9.091694,14.91833,10.10694,10.08457
97.27939,3.475853,5.745884,11.21648,5.484667,21.88583,30.01742,11.46302,9.190851,13.68045,11.07645,7.847145,24.44863,9.010929,14.73498,10.12717,9.948927
82.55047,3.554516,5.770029,11.19411,5.435759,21.56442,29.90598,11.51159,9.183538,13.97377,10.89083,7.74155,24.49628,9.072052,14.35896,10.16745,9.960445
70.45276,3.630924,5.791054,11.12009,5.307468,21.19906,29.71509,11.64505,9.142742,14.17755,10.80773,7.791275,24.69094,9.056099,14.00514,10.15099,9.925137
60.37433,3.548002,5.693655,10.93176,5.045946,20.90938,29.4509,11.6831,9.260921,14.2274,10.64984,7.925262,24.62477,9.00635,13.8374,10.1347,9.904381
52.84796,3.467649,5.733551,10.8843,4.925247,20.45434,29.26927,11.70661,9.327486,14.26998,10.54436,8.127081,24.51316,8.940722,13.74279,10.10134,9.848576
46.54646,3.410759,5.805323,10.73055,4.863319,20.03263,29.10388,11.69254,9.291121,14.27983,10.49802,8.298252,24.33767,8.888899,13.75279,10.18405,9.859884
41.43076,3.474236,5.942404,10.6822,4.7945,19.55632,29.07765,11.63898,9.431952,14.26023,10.60989,8.389585,24.17588,8.822912,13.78686,10.27511,9.733875
37.51205,3.489969,6.233976,10.67965,4.699827,19.30052,28.9819,11.78341,9.600107,14.22529,10.77466,8.470432,23.95131,8.932253,13.78004,10.2613,9.661758
34.6571,3.626154,6.57588,10.72066,4.532768,18.98593,28.88802,11.94209,9.76403,14.2313,10.99537,8.59277,23.8594,8.919855,13.81486,10.15776,9.599977
32.13435,3.740051,6.728065,10.60855,4.455954,18.62975,28.69652,12.00466,9.867205,14.30853,11.12781,8.622534,23.92915,8.908226,13.74757,10.18713,9.44829
30.0269,3.897585,6.893461,10.56599,4.388798,18.24802,28.53937,12.05075,9.890184,14.38417,11.14298,8.750904,23.79895,8.967655,13.76698,10.15564,9.284531
28.46075,3.959902,6.744471,10.48717,4.251183,17.98344,28.19196,12.11761,9.862757,14.37907,10.89347,8.892946,23.5253,9.11935,13.73944,10.08608,9.182144
26.90372,3.955091,6.621471,10.29463,4.152052,17.63896,27.76827,12.23986,9.738945,14.3747,10.69213,9.154465,23.19839,9.22089,13.66185,10.06755,9.031448
25.56643,3.997099,6.429344,10.12434,4.112761,17.35626,27.32644,12.38468,9.725725,14.37181,10.43987,9.442268,22.56742,9.41493,13.69759,9.983213,8.89031
24.37341,4.018871,6.344223,10.15095,4.128418,16.99249,27.09064,12.68253,9.520918,14.44484,10.23751,9.730286,21.98897,9.589161,13.72334,9.805176,8.738419
23.58046,3.993065,6.365059,10.1615,4.235844,16.71895,26.95832,13.05644,9.246037,14.58905,9.990698,9.852556,21.60958,9.634314,13.74757,9.696537,8.586588
22.75212,3.906181,6.497465,10.22118,4.278221,16.49105,26.87259,13.26669,8.999699,14.74734,9.998482,9.893047,21.23807,9.609259,13.76952,9.664474,8.475176
22.14318,3.829174,6.677902,10.29315,4.320196,16.4284,26.7335,13.44903,8.776009,14.99038,10.10372,9.708633,20.68843,9.588364,13.62008,9.585752,8.437393
21.61739,3.775343,6.903078,10.39829,4.294127,16.23079,26.48114,13.51605,8.6705,15.17501,10.19946,9.578802,20.16714,9.352531,13.54682,9.609541,8.368235
20.96795,3.731386,6.93446,10.43965,4.231876,16.05639,26.17782,13.50982,8.607082,15.25769,10.1987,9.284014,19.64822,9.080912,13.30945,9.685514,8.229481
20.34533,3.765709,6.966814,10.51376,4.318813,15.83163,25.82139,13.40484,8.601458,15.12641,10.25251,9.112965,19.02902,8.886646,13.07641,9.731146,8.124083
19.55369,3.62818,6.72035,10.42074,4.329481,15.8078,25.39688,13.29417,8.552685,14.89742,10.22857,9.187365,18.31658,8.64542,12.72048,9.705475,8.02309
18.72646,3.49209,6.484188,10.21033,4.400644,15.57455,24.98012,13.14137,8.62525,14.65755,10.2601,9.365326,17.5624,8.498474,12.33554,9.657171,7.996275
18.06227,3.48447,6.25934,10.00652,4.398643,15.44456,24.61263,13.08602,8.905457,14.48257,10.24647,9.556608,16.83438,8.423389,12.15638,9.49836,7.925993
17.34932,3.424633,6.042536,9.718235,4.469618,15.31344,24.38441,12.99332,9.234974,14.37647,9.990498,9.755075,16.36279,8.386732,12.01385,9.30308,7.846807
16.862,3.328405,6.107843,9.602886,4.577375,15.08269,24.15048,13.00104,9.503113,14.23478,9.773073,10.13234,16.15618,8.310892,11.95073,9.240824,7.785114
16.39036,3.247793,6.208319,9.466385,4.580582,14.93188,23.89417,12.83274,9.744959,14.24199,9.613897,10.36424,15.97045,8.274754,11.90415,9.237467,7.637997
15.86924,3.29677,6.298893,9.35799,4.539177,14.71858,23.59062,12.79342,9.862999,14.31295,9.51321,10.57162,15.60215,8.248365,11.92703,9.232059,7.559376
15.43531,3.301157,6.442335,9.315502,4.334438,14.54327,23.30669,12.73549,9.988913,14.47293,9.312643,10.76006,15.2906,8.14603,12.25261,9.359642,7.489307
15.2607,3.349878,6.58357,9.249117,4.065165,14.48251,23.02007,12.70423,9.85532,14.46436,9.191105,10.89992,15.11044,8.124075,12.46602,9.438288,7.331406
15.06444,3.352575,6.714214,9.068569,3.94297,14.31585,22.75142,12.63338,9.586987,14.4192,9.189356,10.96729,14.92879,8.10243,12.6319,9.51112,7.219105
14.83599,3.351614,6.639683,8.835155,3.759789,14.26082,22.55455,12.5214,9.158941,14.31443,9.287588,11.02872,14.82911,8.034786,12.54367,9.488565,7.101334
14.61701,3.308447,6.61208,8.609577,3.566593,14.13189,22.29097,12.40518,8.909655,14.21833,9.402065,10.91053,14.68685,8.040701,12.33118,9.379431,7.045208
14.32147,3.263172,6.533421,8.368135,3.298105,13.96579,22.09899,12.24947,8.621326,14.14592,9.47377,10.72675,14.60138,8.085806,11.96991,9.120672,7.0208
13.9205,3.138935,6.36813,8.194683,3.305185,13.73645,21.87818,12.13663,8.455257,13.96943,9.396597,10.39964,14.62228,8.118496,11.31266,8.889343,7.022266
13.43469,3.000109,6.321402,8.251089,3.327732,13.47228,21.63423,11.96966,8.299719,13.68029,9.38821,10.13005,14.55885,8.000172,10.64262,8.814808,6.980642
13.04265,2.915854,6.071539,8.145359,3.450634,13.23731,21.35517,11.73973,8.240288,13.5344,9.323109,9.882723,14.39311,7.937378,10.06275,8.662291,6.955385
12.63771,2.878611,5.780807,8.055439,3.6117,13.02433,20.96462,11.60531,8.266621,13.41496,9.287853,9.582094,14.04884,7.899481,9.713624,8.637899,6.980785
12.33934,2.839359,5.53517,8.021702,3.711555,12.99997,20.66014,11.4014,8.370838,13.40783,9.169518,9.205208,13.69564,7.798157,9.578673,8.607645,7.020006
12.20116,2.789816,5.396738,8.111738,3.812908,13.01159,20.23225,11.32046,8.812332,13.2081,9.229134,9.068726,13.37946,7.836971,9.505288,8.638857,6.817726
11.92788,2.681528,5.338295,8.143942,3.865461,12.90561,19.9116,11.24319,9.444403,13.1289,9.163309,9.065609,13.14274,7.809748,9.56511,8.793705,6.648018
11.69658,2.806829,5.335138,8.171577,3.990814,12.7528,19.59694,11.14179,10.10075,13.11203,9.186466,9.131424,13.06065,7.809814,9.661609,8.988293,6.491079
11.36579,2.852272,5.373299,8.226389,3.975269,12.64128,19.3715,11.22627,10.78255,13.10446,9.289637,9.166054,13.05805,7.859091,9.839902,9.131083,6.398867
10.9402,2.862728,5.367155,8.176983,3.851667,12.55347,19.25582,11.20382,11.1022,13.13422,9.428232,9.281397,13.07115,7.931499,9.856582,9.106407,6.435406
10.75631,2.83691,5.39393,8.200974,3.796961,12.44901,19.11404,11.34175,11.20064,13.07087,9.581661,9.271627,13.21491,7.985741,9.767247,9.243418,6.352301
10.48614,2.847815,5.251448,8.018656,3.589815,12.35654,18.92237,11.23578,10.94721,13.04224,9.744131,9.357731,13.17643,8.193657,9.590919,9.430517,6.239981
10.28107,2.822926,5.13121,7.782394,3.486155,12.11546,18.85031,11.20751,10.47414,13.14813,9.849735,9.544119,13.15708,8.445253,9.395638,9.424622,6.223169
10.23685,2.829115,4.965038,7.424274,3.358482,12.0196,18.64314,10.9473,10.02625,13.24559,9.955818,9.470695,13.14509,8.690184,9.223456,9.387718,6.207228
10.16339,2.805094,4.941381,7.169943,3.227509,12.01939,18.44729,10.6109,9.552734,13.31826,9.909241,9.405788,13.00544,8.880602,9.030368,9.217897,6.295261
9.926272,2.824387,5.059294,7.026226,3.167044,11.98053,18.09189,10.38896,9.389164,13.27872,9.741432,9.460882,12.86345,9.101389,8.904511,9.064671,6.222151
9.68505,2.767584,5.291361,6.824877,3.034405,11.82587,17.8552,10.14626,9.28064,13.31583,9.543886,9.385786,12.82058,9.057957,8.823043,8.969179,6.17259
9.49529,2.76137,5.452547,6.661772,3.143196,11.61108,17.62575,9.934273,9.38662,13.35233,9.289663,9.237061,12.73772,8.925613,8.84374,8.860569,6.175507
9.363746,2.741352,5.61104,6.691299,3.134529,11.62498,17.45988,9.769701,9.529179,13.42905,9.178596,8.95999,12.70997,8.611603,9.025828,8.616365,6.100191
9.389474,2.652941,5.686035,6.696951,3.115017,11.67527,17.351,9.588472,9.587957,13.50024,9.047495,8.752249,12.51797,8.326132,8.973624,8.539547,6.136986
9.438195,2.62182,5.719635,6.716713,3.189247,11.66537,17.19239,9.594299,9.496599,13.41699,8.982729,8.610468,12.25351,8.082134,9.004109,8.604527,6.112553
9.400531,2.608154,5.544716,6.698179,3.234045,11.57392,17.03754,9.5618,9.105644,13.35023,8.934006,8.613991,11.94719,8.110788,8.875518,8.677301,6.027613
9.311664,2.548128,5.485779,6.773909,3.336729,11.34249,16.93743,9.671751,8.731327,13.24409,8.784523,8.585367,11.76306,8.036552,8.78309,8.635893,5.938231
9.360101,2.528486,5.202839,6.77099,3.393177,11.16607,16.68565,9.6919,8.387156,13.05727,8.767569,8.534126,11.74631,8.094894,8.718768,8.622875,5.947998
9.367885,2.526262,5.072399,6.592062,3.35902,11.00202,16.50017,9.721714,7.915796,12.94775,8.730902,8.627935,11.60161,8.13213,8.727389,8.654659,6.008892
9.111299,2.626358,5.02417,6.40394,3.375536,10.86359,16.17453,9.740267,7.586437,12.88256,8.806852,8.821844,11.60176,8.30323,8.700795,8.693434,5.963108
8.719924,2.526096,4.893591,6.228319,3.324596,10.70735,16.00164,9.833324,7.470179,12.81203,9.056459,8.985674,11.76583,8.41494,8.636132,8.685385,5.882792
8.522365,2.427328,4.661261,6.11248,3.372799,10.61281,15.80214,9.774086,7.533232,12.79488,9.150091,9.232346,11.91946,8.458164,8.621064,8.60285,5.793031
8.265935,2.484409,4.539284,5.962837,3.25477,10.6091,15.63068,9.724417,7.749031,12.88503,9.315878,9.336336,12.04326,8.326385,8.566358,8.334688,5.559815
8.196654,2.439531,4.38376,5.86212,3.10191,10.59358,15.50587,9.62624,8.060551,12.97633,9.394894,9.572508,11.92499,8.359297,8.355151,8.25194,5.436682
8.012654,2.44449,4.26329,5.761555,3.078384,10.56832,15.38848,9.51969,8.239817,13.03303,9.478802,9.843578,11.80789,8.371519,8.267085,8.163782,5.352828
7.826961,2.388031,4.243702,5.686419,3.003962,10.56977,15.3195,9.383419,8.33605,13.2146,9.384584,10.05762,11.70524,8.501013,8.122458,8.113623,5.260628
7.440206,2.364691,4.26379,5.487549,2.836115,10.45741,15.11989,9.360767,8.389341,13.31698,9.186905,10.04559,11.77214,8.449638,7.999164,8.035685,5.134651
7.225717,2.30934,4.336601,5.368967,2.7236,10.31667,14.94151,9.271854,8.199877,13.23538,9.112986,9.999105,11.74888,8.453239,7.837251,8.111444,5.158024
7.17373,2.326122,4.446381,5.191298,2.62569,10.32263,14.8526,9.091324,7.984369,13.18852,9.040108,9.880297,11.60997,8.375399,7.743682,8.293785,5.13529
6.929011,2.233564,4.568825,5.123512,2.691563,10.34989,14.60851,8.93943,7.806719,13.05466,9.00527,9.715448,11.42547,8.303465,7.530707,8.445608,5.15491
6.670002,2.074741,4.652445,5.039944,2.710764,10.33625,14.45354,8.925297,7.588224,12.84023,8.924196,9.513227,11.0898,8.164459,7.34834,8.495766,5.203973
6.534923,2.079731,4.581306,4.983536,2.766954,10.2341,14.2469,8.652159,7.390867,12.65979,8.781939,9.294004,10.78718,7.814016,7.185935,8.559622,5.192239
6.438015,2.180363,4.539246,4.96389,2.731194,10.00073,14.02539,8.464243,7.273895,12.41713,8.839735,9.064611,10.45393,7.513077,7.068723,8.524441,5.055588
6.533257,2.15597,4.409016,5.044596,2.790848,9.822693,13.79255,8.434565,7.207125,12.28124,8.760708,8.989275,10.00415,7.442478,7.008973,8.505445,4.958278
6.545789,2.27566,4.353819,4.996206,2.816065,9.750851,13.61041,8.48456,7.008739,12.20531,8.811604,8.825653,9.73431,7.415384,6.983581,8.57649,4.965297
6.555316,2.246414,4.348425,5.060297,2.724707,9.637337,13.42418,8.636383,6.908199,12.3723,8.8204,8.682186,9.583546,7.442471,6.928958,8.463511,4.977683
6.438367,2.328489,4.240767,5.119314,2.724823,9.502344,13.25222,8.788403,6.698059,12.47927,8.77002,8.568592,9.575588,7.43573,6.820653,8.324411,4.804506
6.381869,2.193359,4.280424,5.277939,2.640526,9.474297,13.21767,8.802885,6.399467,12.40902,8.744629,8.58357,9.598267,7.444899,6.711028,8.161762,4.672501
6.320765,2.163393,4.115343,5.567841,2.616331,9.558088,13.16318,8.844629,6.31171,12.41009,8.629629,8.597042,9.574627,7.38475,6.616529,8.031498,4.533298
6.14119,1.964314,3.963472,5.748838,2.536102,9.5186,13.15789,8.727966,6.282446,12.47647,8.627115,8.486038,9.398384,7.28883,6.450583,7.972759,4.514798
5.945993,1.893536,3.854626,5.863865,2.462208,9.429762,13.09737,8.654102,6.450706,12.51621,8.624193,8.412365,9.192387,7.253977,6.390485,7.958408,4.509372
5.762953,1.902882,3.623394,6.00436,2.440184,9.405132,12.97244,8.380249,6.631824,12.62695,8.543407,8.308662,9.016342,7.021595,6.51123,8.129658,4.459728
5.588173,1.713011,3.469261,6.222248,2.417614,9.195793,12.85166,8.160868,6.911556,12.62943,8.628683,8.268034,8.665825,7.034157,6.616227,8.240667,4.424202
5.522785,1.631927,3.344898,6.372416,2.578346,9.058479,12.71016,8.160297,7.185028,12.53536,8.62487,8.079973,8.288673,7.040426,6.684129,8.343199,4.468208
5.494606,1.567051,3.395782,6.412294,2.461601,8.920603,12.6154,8.118694,7.419216,12.33171,8.729279,7.820467,8.048573,7.000971,6.62036,8.389572,4.542177
5.46798,1.486311,3.367615,6.492142,2.445244,8.679811,12.49647,8.158113,7.51436,12.21496,8.7192,7.534885,7.719625,6.92643,6.497531,8.419134,4.537819
5.308587,1.492147,3.363361,6.364843,2.561716,8.614567,12.34773,8.118874,7.453667,12.09413,8.614073,7.387604,7.417046,6.872255,6.297994,8.292868,4.528894
5.249495,1.329458,3.428652,6.181522,2.437016,8.512327,12.14205,8.02647,7.256273,11.83175,8.481268,7.175999,7.054386,6.754025,5.96741,7.989824,4.459651
5.238706,1.300528,3.399874,5.926109,2.364006,8.352591,11.89595,7.937628,7.091457,11.66363,8.385029,7.161045,6.660784,6.676991,5.772307,7.823004,4.337014
5.190334,1.306442,3.380236,5.559263,2.238661,8.13335,11.68569,7.742846,6.899599,11.61978,8.369493,7.069073,6.351686,6.647917,5.468163,7.626921,4.268063
5.051305,1.326874,3.311333,5.233181,2.210033,7.996,11.44014,7.67395,6.814507,11.60005,8.275,7.134356,6.118088,6.657326,5.362979,7.506332,4.225544
4.876223,1.345701,3.110258,4.917347,2.200642,7.974943,11.24807,7.4902,6.659843,11.71951,8.206646,7.224489,5.791605,6.60667,5.444272,7.531084,4.143925
4.631876,1.271193,2.929758,4.788042,2.189035,7.879576,11.18881,7.317682,6.54917,11.92065,8.232164,7.366217,5.533831,6.741579,5.305863,7.53153,4.065415
4.561522,1.252953,2.899551,4.84297,2.228939,7.937092,11.10459,7.127569,6.447538,12.04984,8.382887,7.443434,5.536337,6.733912,5.29658,7.428431,4.046117
4.465994,1.214216,2.895824,4.833569,2.082415,7.919195,11.15361,6.933537,6.444134,12.13992,8.445276,7.584505,5.659245,6.691738,5.344144,7.455074,3.998941
4.224935,1.338938,2.789909,4.803469,2.086967,7.822796,11.22343,7.007191,6.295889,12.26173,8.381475,7.575838,5.726288,6.613501,5.475987,7.570621,3.937649
4.138312,1.366255,2.812401,4.574095,2.054817,7.868818,11.20641,7.038372,6.131271,12.3177,8.296309,7.532381,5.871382,6.574095,5.440724,7.52235,3.899545
4.119016,1.380327,2.751772,4.366518,1.907297,7.84613,11.03436,7.14654,6.027937,12.19362,8.278694,7.310537,5.79207,6.39653,5.355769,7.527765,3.792445
4.15511,1.459322,2.78507,4.170988,1.904055,7.745831,10.91385,7.273153,5.94521,12.21302,8.272913,7.191515,5.816902,6.275404,5.342298,7.618446,3.714781
4.014673,1.500719,2.800776,4.019724,1.900234,7.543739,10.70724,7.335127,5.956024,12.07024,8.219671,7.170567,5.758169,6.186724,5.212623,7.611729,3.700498
