EL1: Electronic Ladder,A1: 4Wk,B1: 8Wk,C1: 12Wk,D1: 16Wk,E1: 20Wk,F1: 24Wk,G1: 28Wk,H1: 32Wk,A2: 36Wk,B2: 40Wk,C2: 44Wk,D2: 48Wk,E2: 52Wk
5.051305,11.65194,1.908639,3.686357,3.275686,12.51242,1.344044,9.843922,11.70256,3.96464,16.29233,24.7686,8.610916,12.93592
4.876223,11.4414,1.848735,3.684357,3.302038,12.34523,1.251072,9.808809,11.66676,4.0074,16.2776,24.65801,8.486568,12.88879
4.631876,11.23991,1.667916,3.733073,3.15941,12.02326,1.032511,9.761805,11.56956,4.026287,16.34768,24.63844,8.506027,12.93742
4.561522,11.13791,1.670318,3.796215,2.959307,11.84876,0.8983498,9.776632,11.51491,3.933201,16.30128,24.5675,8.371323,13.06092
4.465994,10.96325,1.667157,3.785603,2.74452,11.8142,0.8541317,9.760534,11.39483,3.850502,16.23555,24.47345,8.389515,13.06563
4.224935,10.92408,1.803246,3.777474,2.672335,11.78251,0.8018246,9.709232,11.30983,3.79208,16.08899,24.44102,8.327274,13.02611
4.138312,10.78795,1.998107,3.743696,2.50058,11.72882,0.8084068,9.538097,10.99421,3.74218,15.95485,24.28303,8.414215,12.91623
4.119016,10.63971,2.012851,3.620687,2.475359,11.63954,0.8067589,9.54068,10.86685,3.807216,15.86156,24.12345,8.621895,12.86261
4.15511,10.42155,2.028569,3.560523,2.600754,11.63257,0.9638748,9.429306,10.70664,3.700336,15.7878,23.93753,8.84446,12.72499
4.014673,10.2437,2.166327,3.467326,2.690096,11.58138,1.028452,9.314871,10.73961,3.696111,15.74337,23.6736,8.898369,12.58058
3.865959,10.11311,2.136376,3.418055,2.78903,11.43537,1.03064,9.204519,10.83961,3.898212,15.68749,23.30879,9.008492,12.29495
3.694413,9.940361,1.961118,3.34306,2.992842,11.1543,1.162649,9.143475,10.80665,3.914699,15.65777,23.23194,9.078365,11.94134
3.649324,9.774517,1.777699,3.367864,3.038319,10.87778,1.175335,9.040924,10.83438,3.858,15.63693,23.04332,9.093761,11.62825
3.608536,9.690636,1.721023,3.16522,2.969238,10.73585,1.208492,8.883818,10.85269,3.622671,15.52618,22.92265,9.00201,11.4199
3.568916,9.637186,1.588727,3.060048,2.804573,10.67122,1.151196,8.750622,10.69322,3.49914,15.39908,22.90615,8.900818,11.04481
3.633841,9.586348,1.609067,2.917781,2.822382,10.45878,1.098724,8.593712,10.5003,3.408498,15.20744,23.00373,8.887665,10.8858
3.723514,9.413149,1.65064,2.801891,2.643038,10.31001,1.059031,8.349014,10.21496,3.219769,14.996,23.0926,9.102184,10.73185
3.584785,9.137173,1.663737,2.644207,2.534428,10.24924,0.8819256,8.21303,10.16465,3.20377,14.94648,23.11209,9.341408,10.65753
3.514358,8.872272,1.656337,2.587344,2.608002,10.19388,0.9379826,8.076523,10.12463,3.093633,14.87822,23.10133,9.642349,10.53447
3.163714,8.622414,1.639848,2.558091,2.476473,10.12079,0.8836823,8.06835,10.17087,3.183007,14.87405,23.13025,9.850353,10.35268
2.882694,8.434599,1.531297,2.60586,2.33873,10.03959,0.8877163,8.050465,10.27201,3.361838,14.91699,23.12866,10.04847,10.16651
2.646958,8.268507,1.215923,2.581525,2.313389,9.954542,0.9210548,8.103436,10.40085,3.448258,14.98471,23.14324,10.22691,9.932665
2.617253,8.134661,1.105978,2.575379,2.301905,9.886196,1.041517,8.040754,10.56445,3.466733,14.9341,22.87214,10.32993,9.672567
2.573172,8.066542,1.022038,2.526854,2.349545,9.72595,1.104101,7.904362,10.6419,3.436683,14.94304,22.77588,10.39044,9.49452
2.59084,7.992207,0.9172831,2.585974,2.492386,9.527725,1.116026,7.835522,10.57306,3.368525,14.86252,22.63111,10.30729,9.310728
2.863736,7.944622,0.9728556,2.590142,2.859762,9.255487,1.188118,7.741045,10.65185,3.20276,14.74745,22.57235,10.26076,9.192549
3.039529,7.913828,0.9699802,2.637962,3.070833,9.083355,1.261189,7.574369,10.67966,3.011837,14.61658,22.4902,10.3917,9.049013
3.121466,7.860121,1.05002,2.588562,3.222221,8.79656,1.176334,7.449879,10.59298,2.831176,14.58195,22.26162,10.36726,8.920221
3.130886,7.867226,1.032811,2.543586,3.407921,8.565666,1.116499,7.454067,10.52364,2.667572,14.42177,22.0592,10.31219,8.702581
3.064619,7.764254,0.9552498,2.570024,3.258186,8.377714,0.977169,7.586201,10.50336,2.626093,14.36085,21.94666,10.31607,8.605009
2.924486,7.586634,0.9287472,2.42562,3.039377,8.210772,0.8484306,7.555864,10.45867,2.670168,14.28407,21.61696,10.23785,8.441961
2.7396,7.483059,0.8553524,2.2144,2.785009,8.201403,0.7840405,7.450787,10.42137,2.697135,14.1432,21.40577,10.25024,8.362932
2.625036,7.407942,0.8434601,2.058438,2.613991,8.095552,0.6876392,7.332338,10.37579,2.612389,14.03668,21.2993,10.11415,8.302923
2.475174,7.211155,0.9315414,2.022871,2.549242,7.879568,0.5656166,7.090948,10.26563,2.609638,13.98232,21.24379,9.904602,8.364817
2.33345,7.031466,0.9869862,1.981263,2.46965,7.820366,0.5071812,6.877562,10.19487,2.572071,13.93972,21.16632,9.773659,8.450315
2.187563,6.929998,1.072605,2.001246,2.547476,7.783054,0.469862,6.707958,10.27514,2.614768,13.88072,21.16433,9.65028,8.409399
2.065569,6.872543,1.121789,2.040156,2.523756,7.787777,0.5104179,6.581329,10.19324,2.636423,13.90785,21.01131,9.545425,8.456964
1.999933,6.837944,1.115091,2.01307,2.536377,7.816643,0.4243279,6.447582,10.04536,2.58939,13.9594,20.92351,9.309433,8.426767
2.030875,6.802261,1.090481,1.986851,2.49938,7.836103,0.3175735,6.522556,9.937712,2.548355,14.02353,20.93856,9.150566,8.377527
1.963203,6.580847,1.01884,2.031769,2.406012,7.798243,0.3267956,6.557438,9.966162,2.477026,14.01813,20.94325,9.063618,8.368658
1.873152,6.368223,1.034873,1.884045,2.194099,7.600552,0.241024,6.428972,9.811235,2.431351,13.84492,20.90458,8.919937,8.2012
1.838674,6.327084,1.076344,1.850504,2.008556,7.513258,0.2634602,6.384085,9.919256,2.394992,13.8251,20.96115,8.722824,8.226858
1.825872,6.260365,1.008245,1.754349,1.828924,7.235683,0.2560501,6.327934,10.026,2.427535,13.89807,21.10089,8.600113,8.170969
1.817186,6.189543,1.067388,1.631211,1.689325,6.986874,0.3801918,6.174335,10.08492,2.499809,14.00329,21.14461,8.449894,8.091486
1.836123,6.105701,1.147017,1.616771,1.441774,6.799303,0.5414867,6.023052,10.22482,2.615158,14.04792,21.26471,8.50658,8.053606
1.793012,5.966549,1.195065,1.622374,1.305401,6.553263,0.6448536,5.917013,10.18611,2.671075,13.90906,21.19825,8.509766,7.872576
1.7825,5.882181,1.220477,1.602969,1.19791,6.289368,0.7863293,5.995672,10.01985,2.706263,13.88059,21.09509,8.342411,7.688875
1.9249,5.79858,1.092501,1.516756,1.216146,6.254532,0.8415585,5.969797,9.754034,2.648784,13.69747,20.99767,8.11319,7.569326
1.99916,5.70388,1.021951,1.425661,1.386652,6.250124,0.8466225,5.954781,9.439463,2.506438,13.56499,20.9415,7.915882,7.448656
1.891687,5.483919,0.8586617,1.444239,1.507273,6.209005,0.6968365,5.848259,9.334448,2.332518,13.2852,20.92517,7.633842,7.437624
1.915131,5.367981,0.7116909,1.391507,1.539221,6.019344,0.4202652,5.644268,9.222464,2.1602,12.9922,20.90178,7.356724,7.398134
1.946418,5.246666,0.6301928,1.377347,1.581951,5.920895,0.2920418,5.547459,9.371752,2.030046,12.83776,20.82531,6.922318,7.395281
1.912895,5.182602,0.3554802,1.289196,1.488735,5.826685,0.2074013,5.418079,9.391138,1.905848,12.94227,20.81464,6.669247,7.396475
1.767415,5.160341,0.1784573,1.213248,1.331678,5.791578,0.1640759,5.255699,9.390039,1.824187,13.06649,20.68507,6.470451,7.426847
1.615232,5.025148,0.111187,1.278829,1.088491,5.604998,0.1644821,5.169506,9.554724,1.770324,13.15996,20.65279,6.382313,7.425539
1.468264,4.919819,0.0589962,1.241572,0.9032879,5.361082,0.2043266,5.023176,9.512754,1.641549,13.13975,20.53014,6.322304,7.240847
1.344907,4.920183,0.1006804,1.150151,0.7312546,5.117188,0.2924652,5.10939,9.470922,1.62117,13.12228,20.44384,6.216579,7.067282
1.179396,5.065557,0.2334061,1.066868,0.7788334,5.104034,0.4413872,5.016235,9.473986,1.546014,12.95969,20.19023,6.268417,7.191431
0.9495754,5.15398,0.4073343,1.06265,1.026066,5.066269,0.5198803,4.967533,9.435678,1.570442,12.8423,19.97406,6.250645,7.190565
0.7550297,5.173407,0.550971,1.040338,1.209774,4.888008,0.4915295,4.910208,9.398565,1.705439,12.57721,19.82407,6.291824,7.307695
0.6816721,5.020941,0.6229,0.9486208,1.385134,4.719172,0.4926929,4.657948,9.298307,1.813523,12.42714,19.78552,6.117954,7.375879
0.6357079,4.854197,0.6933556,0.8592024,1.517523,4.605059,0.5315628,4.448818,9.123339,1.80883,12.10358,19.74112,5.895699,7.310003
0.4503126,4.72616,0.6201773,0.849124,1.556318,4.525864,0.5001888,4.261053,8.958475,1.785381,12.03077,19.60435,5.75824,7.426558
0.3876772,4.543777,0.614171,0.8346729,1.637386,4.456587,0.3900585,3.95631,8.872244,1.762562,12.0027,19.50811,5.554195,7.388762
0.4675207,4.299603,0.6247063,0.9135199,1.631355,4.263891,0.288002,3.871,8.801462,1.685561,12.07305,19.59497,5.272614,7.191103
0.4860306,4.103897,0.6140642,0.8991985,1.485729,4.145445,0.2333736,3.654696,8.714098,1.495071,12.0818,19.5333,5.087612,7.000727
0.439743,4.053471,0.7356491,0.9100351,1.30064,4.035572,0.1913662,3.578247,8.633612,1.319256,12.09568,19.45128,4.862419,6.898958
0.3697405,4.185854,0.8810444,1.130937,1.253845,3.897863,0.2037334,3.42692,8.697206,1.211514,11.94497,19.37312,4.748268,6.979097
0.323391,4.278467,0.9833622,1.202077,1.120939,3.827427,0.1787472,3.443087,8.57863,1.258197,11.92517,19.26619,4.43716,6.983095
0.3896036,4.329367,1.155321,1.128599,1.076084,3.674051,0.1367836,3.525759,8.431467,1.327689,11.73821,19.25595,4.203285,7.088594
0.5059566,4.301083,1.186328,1.073039,0.917347,3.554819,0.2043343,3.603867,8.30142,1.497791,11.66945,19.25493,3.953568,7.116697
0.4813251,4.241333,1.244939,0.9501762,0.7991524,3.438679,0.2387276,3.5243,8.172792,1.603529,11.49571,19.14199,3.904087,7.022993
0.4162445,4.095753,1.186858,0.9148026,0.825882,3.303377,0.3129196,3.48465,8.111071,1.618813,11.45666,19.03053,3.947636,7.022917
0.5166035,3.974438,1.075476,0.7742414,0.9050503,3.190033,0.311285,3.426773,8.121557,1.571925,11.55664,19.04081,3.982544,6.853369
0.5475368,3.793005,0.991662,0.6974697,0.8790283,3.054821,0.3076591,3.415791,7.977922,1.550656,11.46552,19.04086,4.073246,6.770956
0.434536,3.463516,0.9049749,0.5576992,0.7065229,3.036259,0.3128357,3.217344,7.865015,1.422314,11.35166,18.89469,4.162224,6.783194
0.3445463,3.308903,0.8203545,0.4133005,0.6892157,2.963863,0.3484898,2.977312,7.765528,1.291473,11.32036,18.90224,4.080479,6.84717
0.2284632,3.086189,0.7056999,0.4781094,0.671195,2.882265,0.4040432,2.842764,7.580145,1.154151,11.18347,18.92888,4.124332,7.084574
0.1239691,2.734631,0.5769892,0.5323362,0.5743771,2.940351,0.4460754,2.774754,7.408175,1.074012,11.27123,19.07435,4.139236,7.326338
0.05033875,2.599655,0.5308313,0.5663958,0.5523634,2.954462,0.4596081,2.769373,7.349928,0.9393129,11.1642,19.08498,4.156773,7.527697
0,2.64002,0.3502445,0.5667067,0.4542112,2.909437,0.4546242,2.821114,7.224871,0.9790878,11.10178,18.92224,4.311672,7.558718
0.02062321,2.414755,0.2574062,0.5796022,0.390173,2.743544,0.4814243,2.741787,7.154417,0.9294109,11.02325,18.84826,4.465626,7.585257
0,2.437395,0.0498457,0.6356611,0.3818111,2.560013,0.555748,2.671484,6.960787,0.8989983,10.99998,18.69776,4.782143,7.61743
0.06807852,2.505768,0.003479958,0.5390816,0.3398361,2.321224,0.5038471,2.616692,6.825808,0.9318485,10.88533,18.6983,4.923367,7.517958
0.017869,2.638908,0,0.4805756,0.2418566,2.175587,0.4350624,2.59675,6.757776,0.9852343,10.55447,18.75275,4.987144,7.429358
0.06506681,2.637123,0.0587244,0.4216261,0.2418518,2.039087,0.374485,2.51265,6.738268,1.03538,10.30309,18.93685,4.929256,7.457613
0.05646276,2.821419,0.1103592,0.3935232,0.4272966,1.898533,0.4140835,2.544346,6.742037,1.065634,10.16673,19.21815,4.76062,7.420763
0,2.730196,0.2517958,0.3932505,0.5501308,1.749701,0.4318695,2.558477,6.671984,1.155128,10.15694,19.45429,4.667465,7.538408
0,2.646441,0.3648806,0.4162817,0.65765,1.721094,0.4922543,2.638346,6.710924,1.189023,10.1704,19.75659,4.554199,7.549471
0,2.835253,0.5303497,0.490304,0.7160769,1.68664,0.3263874,2.669308,6.772566,1.11283,10.08786,19.62495,4.404202,7.570448
0.09297991,3.060358,0.6004305,0.5438566,0.8496284,1.605995,0.2623272,2.660423,6.853495,1.090257,10.03561,19.5327,4.394928,7.494864
0.08575058,3.091007,0.7443571,0.6714172,0.7862034,1.484108,0.3102589,2.615332,7.070936,0.9997921,9.973435,19.4976,4.351006,7.450956
0.09558344,3.379406,0.9646559,0.7580929,0.6975403,1.386419,0.2588959,2.550768,7.034666,0.9568481,9.909484,19.23837,4.456963,7.349504
0.292304,3.378298,1.205493,0.7029638,0.5834494,1.220112,0.3466358,2.587248,6.84926,0.8903656,9.727702,19.0805,4.426239,7.180033
0.261899,3.358694,1.268801,0.7005377,0.504261,1.125092,0.3350773,2.827312,6.59271,0.7969503,9.611701,19.04563,4.402576,7.063147
0.34232,3.273802,1.301334,0.7594061,0.4989138,1.05991,0.3970146,2.911469,6.27009,0.7807245,9.518376,19.05721,4.393604,7.052553
0.1876287,3.149904,1.275902,0.8208017,0.4759731,1.008703,0.5427189,2.995586,5.935637,0.7381268,9.429523,19.05004,4.497452,7.061457
0.013515,2.96204,1.420556,0.716753,0.4523964,0.9220886,0.5432434,2.848646,5.46126,0.7414732,9.363242,19.01959,4.537846,7.14081
0,2.941551,1.533614,0.6027422,0.36656,0.8413334,0.5865326,2.907085,5.092436,0.6585512,9.336278,18.83609,4.56601,7.222361
0.006629467,3.003477,1.661601,0.6680145,0.3028488,0.7187138,0.5089073,2.630228,4.804312,0.5673761,9.27488,18.63136,4.695194,7.436102
0,2.985756,1.58369,0.5993061,0.1490002,0.6674404,0.5824451,2.405817,4.570105,0.5859623,9.210326,18.61737,4.895218,7.608511
0,3.036518,1.537019,0.4855022,0.05488777,0.6613541,0.651823,2.251171,4.430704,0.5244503,9.258224,18.53562,4.987186,7.771196
0.1435337,3.12792,1.62464,0.3327179,0,0.6374111,0.5944748,2.156025,4.198866,0.4870501,9.236852,18.34601,5.160957,7.956446
0.2025676,2.989595,1.609483,0.1629257,0.1234837,0.6183968,0.825819,2.13447,3.954559,0.4979696,9.21544,18.17964,5.167866,7.926588
0.1801243,2.752914,1.514667,0.03322697,0.2983036,0.664669,0.9204922,2.215895,3.585041,0.4111462,9.330663,18.05037,4.977203,7.901423
0.1113133,2.534264,1.456763,0,0.4431696,0.6858425,0.9334526,2.249949,3.30739,0.3567181,9.299853,18.03143,4.86536,8.117445
0.0226512,2.201656,1.364097,0.101469,0.5919847,0.7029991,0.9656448,2.161518,3.121241,0.2606983,9.165668,18.05679,4.740269,8.36289
0.05610228,1.965193,1.393594,0.1578102,0.7429314,0.6884899,0.9119816,2.021021,2.96876,0.1299887,9.03988,17.96559,4.637779,8.433996
0.02582645,1.847126,1.437104,0.1574402,0.7536106,0.6656666,0.8564205,1.907492,2.976522,0.0521965,8.959285,17.76203,4.613792,8.577532
0,1.750551,1.486356,0.315958,0.6798649,0.5456848,0.8406296,1.607815,2.891851,0.03203106,8.774341,17.78072,4.74419,8.565924
0,1.715237,1.333404,0.2771349,0.4716578,0.4336224,0.7469921,1.525434,2.70689,0.1183424,8.568355,17.82685,4.914349,8.454573
0,1.922457,1.265707,0.3835697,0.4556141,0.439106,0.7372799,1.439127,2.585823,0.09673119,8.500651,17.97564,5.003761,8.327425
0.09205103,2.224619,1.197824,0.4524174,0.4685221,0.4660072,0.6765099,1.454165,2.520842,0.2367773,8.462312,17.92463,5.06023,8.220476
0.1314468,2.426558,1.199245,0.5143061,0.6665945,0.4881859,0.695015,1.452642,2.430439,0.3096647,8.372617,17.76467,5.09203,8.031355
0.2690439,2.60771,1.148412,0.6252766,0.7455883,0.5080872,0.6124668,1.472759,2.287992,0.3354483,8.428021,17.42684,4.948353,7.919565
0.2967463,2.713739,1.223136,0.8664398,0.84268,0.5109425,0.4101162,1.528929,2.245718,0.3157606,8.361712,17.22165,4.875198,8.084391
0.3786311,2.683329,1.260324,1.117375,0.9142685,0.4822807,0.1830025,1.446674,2.325003,0.2365484,8.19472,16.90085,4.718491,8.223398
0.5295024,2.580832,1.339583,1.262185,0.9944401,0.4938869,0.07709122,1.439838,2.54356,0.110117,8.106837,16.50133,4.711933,8.233385
0.49472,2.527437,1.563031,1.320866,1.028961,0.5117245,0,1.387413,2.625406,0.01308346,7.926635,16.17844,4.859001,8.371389
0.4089923,2.386362,1.707273,1.421817,1.152607,0.4952354,0.08943558,1.308252,2.633528,0,7.710664,15.9533,5.050175,8.35557
0.4777865,2.215456,1.75302,1.360031,1.47584,0.6141529,0.1991844,1.367823,2.563974,0.0129118,7.597396,16.00894,5.321838,8.449217
0.3568201,2.114298,1.859183,1.445526,1.835571,0.7493267,0.4702301,1.547001,2.427244,0.02514267,7.586358,16.29146,5.605614,8.706175
0.3574138,2.008713,1.810925,1.362276,2.149269,0.9106503,0.6882019,1.772055,2.388435,0.1558914,7.716687,16.50659,5.837589,9.052694
0.34062,1.956503,1.721362,1.269477,2.318716,1.010515,0.9285698,2.021351,2.208693,0.3249083,7.791215,16.86682,6.245068,9.437708
0.3358574,1.963182,1.717378,1.176229,2.28183,1.221195,1.152309,2.084263,2.219843,0.5412579,7.934915,17.03815,6.428368,9.612707
0.1729608,2.054411,1.916902,1.145401,2.060951,1.245651,1.232748,2.01918,2.316799,0.6069918,7.934148,17.2646,6.508892,9.772615
0.147727,2.093401,2.307147,1.107616,1.713535,1.04257,1.217602,1.660595,2.525625,0.6994219,7.764016,17.39395,6.453285,9.862406
0.179019,2.073023,2.818427,1.099742,1.295055,0.8840008,1.26158,1.259171,2.658743,0.7524414,7.631246,17.56355,6.386936,9.746881
0.1588535,2.074034,3.256421,0.9834156,0.8489723,0.6076488,1.239773,0.7937794,2.634169,0.900281,7.498464,17.5316,6.383343,9.573938
0.007524014,1.892294,3.404368,0.9046707,0.5987253,0.4689426,1.217138,0.2816181,2.521681,1.029718,7.419776,17.36053,6.281212,9.467012
0.06429148,1.592072,3.491801,0.8340654,0.6437283,0.3533993,1.14278,0.06698799,2.411884,1.128008,7.522029,17.29099,6.376984,9.366457
0,1.331032,3.419606,0.953146,0.7623692,0.06473351,1.105719,0,2.144684,1.240689,7.721889,17.19276,6.643036,9.423098
0.09177399,0.9387264,3.166207,1.093589,0.9937153,0.02063751,1.054834,0.1312809,2.02664,1.262686,7.985831,17.16624,6.932125,9.518244
0.0987606,0.7396202,2.795535,1.390649,1.248556,0.1283207,1.170298,0.6300945,1.833736,1.173742,8.225001,17.03118,7.197784,9.67705
0.02074575,0.6400585,2.624572,1.660341,1.570763,0.3677807,1.199442,1.297398,1.752436,1.065142,8.324847,16.75278,7.384205,9.633028
0,0.7543259,2.456563,1.978038,1.896065,0.4572029,1.275839,1.964592,1.747263,0.9693499,8.274631,16.58073,7.412403,9.610155
0.09104633,0.7905102,2.558682,2.27695,2.262417,0.4779263,1.419798,2.444422,1.864767,0.8995295,8.238273,16.57561,7.345795,9.632059
0.1603823,0.7465897,2.729657,2.368808,2.514608,0.543314,1.66448,2.931385,1.935301,0.8490019,8.027606,16.45711,7.296635,9.790442
0.2335615,0.8337917,2.804261,2.401782,2.648682,0.4497852,1.868704,3.29637,2.013842,0.899991,7.9362,16.38413,7.17223,9.83407
0.06519175,0.8701897,2.764968,2.274699,2.732258,0.3976212,1.970354,3.472656,2.11124,1.009248,7.923299,16.36117,6.908707,10.07961
0,0.8822136,2.850301,2.145967,2.756081,0.2059059,1.931181,3.673523,2.259502,1.095765,8.007432,16.59081,6.794815,10.22455
0,0.8996525,2.784146,2.062897,2.7917,0,1.861168,3.547218,2.263096,1.303277,8.050597,16.73141,6.966316,10.41682
0,0.8343391,2.73096,1.926427,2.947556,0.004182816,1.825634,3.441431,2.330013,1.445406,8.064185,16.93032,7.204857,10.58554
0,1.000935,2.574418,1.983021,3.076254,0.1985626,1.769436,3.393965,2.330545,1.672881,8.168052,17.21575,7.414066,10.83763
0,1.128712,2.317601,2.103123,3.166967,0.3510685,1.702442,3.344992,2.29978,1.910877,8.327592,17.45659,7.736557,10.94185
0.1048288,1.189426,1.948211,2.356594,3.260839,0.5422192,1.748426,3.11615,2.315928,2.112099,8.45449,17.65919,8.04427,10.97445
0.1946735,1.123989,1.697305,2.563875,3.257351,0.8456383,1.845741,2.853502,2.280548,2.234412,8.515882,17.74694,8.365345,10.9521
0.3086977,1.031025,1.446458,2.802618,3.205265,1.282112,2.14135,2.642349,2.23551,2.291829,8.383527,17.48955,8.612858,10.8137
0.3913779,1.100527,1.191591,2.997571,3.045435,1.780914,2.294798,2.505148,2.090179,2.332807,8.309081,17.29837,8.602699,10.46887
0.3043423,1.006365,0.9086084,2.999566,2.943926,1.99926,2.333349,2.489882,1.912308,2.236632,8.182618,17.15398,8.557461,10.13712
0.37289,1.004871,0.8970556,3.027486,2.829762,2.099392,2.345781,2.559168,1.754107,2.122574,8.085088,17.15099,8.547192,9.879747
0.2512898,0.9958096,0.9673691,2.922512,2.892038,2.227146,2.295029,2.573267,1.735312,1.98412,7.849706,17.05403,8.89933,9.610785
0.1654816,0.9289246,1.09686,2.736085,3.083458,2.117407,2.256243,2.683104,1.827625,1.782735,7.658168,17.19948,8.983231,9.46744
0.1427932,0.9257183,1.167232,2.569743,3.308428,2.02343,2.216644,2.820652,2.036854,1.707645,7.638865,17.46814,9.204063,9.597715
0.0832057,0.808672,1.147467,2.490616,3.487297,1.673857,2.205307,2.938379,2.449055,1.594545,7.793862,17.54766,9.463333,9.927385
0,0.5506134,1.052212,2.560219,3.603638,1.394342,2.125326,3.006029,2.87365,1.408371,7.833304,17.44336,9.461308,10.41251
0,0.4827347,1.033756,2.498636,3.717155,1.399685,2.118296,3.014538,3.241924,1.243223,7.828757,17.31227,9.497906,10.88637
0,0.3388729,0.9391184,2.6796,3.966501,1.602217,2.286354,3.113794,3.50108,1.171333,7.958829,17.02206,9.374084,11.16368
0,0.3246269,0.7900352,2.654963,4.215843,1.997723,2.354921,3.352686,3.608454,1.230499,8.150086,16.67029,9.113468,11.5531
0,0.1112423,0.6735964,2.677011,4.525194,2.275173,2.421574,3.629953,3.644659,1.195208,8.388591,16.40663,8.973423,12.02766
0.09038401,0.07130432,0.7861853,2.598174,4.844069,2.643444,2.52849,3.692919,3.78146,1.230542,8.762755,16.23326,8.867088,12.58697
0.01836443,0,1.02854,2.550191,5.060949,2.860256,2.521704,3.772392,3.883932,1.208075,9.116696,16.16266,9.161961,12.98072
0.1315432,0.01321411,1.212665,2.502154,5.022728,2.785604,2.545187,3.821381,3.82156,1.248938,9.331323,16.42396,9.366318,13.40967
0.1726341,0.05300713,1.381942,2.424237,4.969824,2.591162,2.541548,3.873831,3.701981,1.428655,9.598098,16.79382,9.97126,13.84885
0.2067938,0.09851074,1.497285,2.358394,4.960638,2.200188,2.523338,4.077194,3.578753,1.540524,9.745322,17.06485,10.40841,14.37665
0.1392446,0.1549206,1.583817,2.370465,4.935793,1.86092,2.397741,4.142723,3.493557,1.456121,9.64354,17.24242,10.73996,14.86707
0.07437706,0.4423409,1.732663,2.302105,5.037426,1.545614,2.400112,4.335365,3.350834,1.352526,9.395173,17.45202,11.0259,15.09735
0.194366,0.5009727,1.613297,2.44079,5.226368,1.348822,2.580856,4.59144,3.143187,1.257963,9.074445,17.46706,11.01779,15.2823
0.1250486,0.5575314,1.480216,2.481559,5.489321,1.203947,2.67099,4.782787,3.072248,1.193423,9.021852,17.38388,10.67161,15.44469
0.1101828,0.5546398,1.304917,2.54745,5.760395,1.177111,2.782101,4.888115,3.016279,1.103407,9.080892,17.10633,10.21164,15.72689
0.1319652,0.5606976,1.159656,2.319345,6.018194,1.26366,2.896929,4.924734,3.106506,1.122986,9.283748,16.8489,9.850513,15.85419
0.05555534,0.4931374,0.9858904,2.334171,5.957476,1.308657,2.909187,4.982656,3.166462,1.354339,9.424499,16.50615,9.677277,15.86431
0.005750179,0.4532795,0.7850924,2.387568,5.722256,1.470005,2.862991,5.011415,3.106041,1.673072,9.536477,16.42892,9.541737,15.83198
0,0.3427868,0.6714249,2.520058,5.493435,1.558458,2.739483,4.980242,3.084496,2.034017,9.632056,16.30493,9.435211,15.61701
0.1261139,0.2732391,0.7395182,2.555527,5.269127,1.642935,2.637859,5.064411,3.174576,2.330963,9.7434,16.27086,9.347305,15.5965
0.2172995,0.3983955,0.8637457,2.681633,5.037872,1.724318,2.69054,5.030298,3.502846,2.443025,9.68769,16.23209,9.442501,15.76252
0.2973599,0.4129639,1.002499,2.846814,4.653116,1.758694,2.895824,5.158262,3.609226,2.494697,9.566619,16.13961,9.457844,16.37208
0.3302536,0.3361816,1.054092,3.146361,4.301947,1.970606,3.230247,5.081919,3.937994,2.437194,9.437201,16.07538,9.501583,17.23947
0.2756705,0.2407131,1.235401,3.44502,4.05719,2.128422,3.518478,5.050318,4.333822,2.340989,9.605458,16.14432,9.695328,17.92251
0.1657648,0.3374348,1.451196,3.555028,3.903212,2.353718,3.890879,5.191717,4.784933,2.189798,9.758708,16.0652,9.860809,18.523
0,0.2407131,1.663537,3.498742,3.724739,2.752205,4.240713,5.331791,5.259722,2.072413,9.895019,16.05904,10.17957,18.64032
0,0.05502129,1.626851,3.566638,3.668173,3.040205,4.532209,5.437962,5.568201,2.00706,9.888818,15.97,10.41331,18.55127
0,0,1.546021,3.603043,3.856186,3.497345,4.795231,5.519175,5.658522,1.929681,9.824899,15.93974,10.45014,17.83817
0,0,1.425773,3.633115,4.271675,3.80632,5.001427,5.470779,5.65785,1.890118,9.783168,16.03452,10.38385,16.76254
0.05043316,0.07866669,1.233779,3.869464,4.681236,3.917162,5.166948,5.484354,5.715784,1.872273,9.686885,16.39254,10.37882,16.04667
0.1483798,0.179678,0.9319649,4.091336,5.171663,3.899672,5.350489,5.214903,5.608942,1.694941,9.542279,16.75471,10.37893,15.52921
0.2547216,0.1730442,0.6976919,4.348418,5.436296,3.860271,5.34956,4.91873,5.374971,1.556053,9.486478,17.08072,10.63806,15.71927
0.291894,0.1209812,0.58778,4.631364,5.884789,3.930351,5.310537,4.516655,5.41194,1.280374,9.692857,17.30462,11.00232,16.35847
0.3965745,0.05862045,0.6353102,4.79923,6.449663,3.859095,5.174185,4.316097,5.470434,1.120468,9.975108,17.51262,11.68546,17.17801
0.4153886,0,0.8831873,4.716153,6.890951,3.789021,4.959091,4.199091,5.657915,0.992322,10.30643,17.65615,11.98343,18.22428
0.456738,0,1.179827,4.579009,7.250013,3.704535,4.655853,4.076767,5.818148,0.9281054,10.69558,17.77299,12.23381,19.09604
0.6670008,0,1.379697,4.296866,7.552698,3.547642,4.525583,4.180397,5.879362,0.9350843,11.02003,17.72949,12.30085,19.82467
0.6705513,0,1.542886,4.016944,7.827518,3.595634,4.607145,4.251371,6.067369,1.116647,11.13203,17.54983,12.19289,19.67534
