EL1: Electronic Ladder,A1: 4WkDry_F_2,B1: 4WkDry_F_3,C1: 8WkDry_F_2,D1: 8WkDry_F_3,E1: 12WkDry_F_2,F1: 12WkDry_F_3,G1: 16WkDry_F_2,H1: 16WkDry_F_3,A2: 20WkDry_F_2,B2: 20WkDry_F_3,C2: 24WkDry_F_2,D2: 24WkDry_F_3,E2: 28WkDry_F_2,F2: 28WkDry_F_3
47.22343,71.2522,33.98748,14.61598,22.41457,14.66417,18.99392,12.3366,14.67842,8.964746,30.90249,16.76051,10.06108,8.012659,34.62861
48.34975,70.79807,32.64749,14.56086,22.08248,14.43165,18.77863,12.3688,14.61671,9.120878,29.83813,16.65117,9.765737,7.886377,34.29166
49.37782,70.39767,31.79851,14.52577,21.87051,14.35678,18.31747,12.46138,14.43929,9.091299,28.54422,16.72441,9.566367,7.841906,33.89098
50.39648,70.06084,31.46618,14.44236,21.7352,14.27637,17.83593,12.50997,14.23752,8.943228,27.07909,16.80239,9.517636,7.893362,33.49545
51.83561,69.51005,31.42509,14.38265,21.57551,14.25492,17.35559,12.50159,13.89922,8.706549,25.65565,16.86144,9.536019,7.998817,33.12997
52.99356,68.92589,31.34272,14.35204,21.41693,14.0847,17.01318,12.60369,13.7045,8.514418,24.1102,16.8575,9.588597,7.912928,32.87404
54.57263,68.37635,30.96711,14.34952,21.2552,13.83538,16.6629,12.56965,13.56534,8.333061,22.75368,16.94166,9.585734,7.947475,32.51217
56.20294,67.80726,30.17013,14.28921,21.1255,13.69078,16.46671,12.4888,13.52618,8.303642,21.73007,17.06153,9.638463,7.974701,32.39698
58.65975,67.27859,28.68873,14.2611,21.02341,13.64342,16.49558,12.3816,13.61794,8.289316,20.98246,16.98927,9.598289,7.8456,32.05152
61.24603,66.8985,26.64225,14.16571,20.77482,13.57668,16.51428,12.23529,13.8566,8.35498,20.36392,16.78392,9.705445,7.610788,31.73923
64.48589,66.40095,24.32693,14.12955,20.51609,13.47485,16.39837,12.22852,14.04099,8.668608,19.68639,16.58672,9.67773,7.467312,31.53586
69.39481,65.81094,22.24974,13.97639,20.20834,13.39147,16.38831,12.16115,14.19197,9.006054,19.19209,16.38514,9.595319,7.436274,31.3872
75.40455,65.38209,20.46119,14.06838,19.85775,13.43403,16.25244,12.21921,14.25065,9.195595,18.82636,16.40321,9.628575,7.377155,31.228
82.90659,64.92121,19.06358,13.98577,19.55203,13.39864,16.18098,12.07079,14.27468,9.115471,18.46045,16.2806,9.669976,7.395708,30.86967
92.90875,64.33727,17.98347,13.94201,19.37139,13.43077,16.1179,12.00819,14.15214,8.995056,18.105,16.11567,9.611428,7.35939,30.49849
105.8389,63.75692,17.12254,13.9757,19.1194,13.39469,16.03434,11.9721,14.10147,8.775557,17.70782,15.84884,9.615823,7.363977,30.27304
124.8385,63.13308,16.34818,14.01202,18.82558,13.35541,15.897,11.77571,13.85448,8.51306,17.40078,15.63982,9.554357,7.363588,29.93745
152.2131,62.44464,15.7284,13.99042,18.60451,13.32989,15.80595,11.53813,13.64137,8.326529,17.07543,15.51481,9.482558,7.315813,29.70147
188.503,61.81404,14.97183,14.08807,18.56829,13.29149,15.72508,11.45316,13.54698,8.152357,16.73431,15.38188,9.482135,7.224749,29.39858
233.4973,61.21529,14.19018,14.12642,18.37414,13.11847,15.61155,11.37946,13.47722,8.044685,16.22201,15.17077,9.543185,7.085651,29.22391
286.0728,60.46248,13.42206,14.16525,18.23063,12.89567,15.51161,11.36515,13.40571,8.051516,15.71959,15.01273,9.553565,6.95425,29.09409
339.0046,59.74764,12.95542,14.06095,18.11295,12.812,15.39155,11.42362,13.47239,8.03236,15.28537,15.04612,9.506284,6.953438,28.98729
386.9084,59.12074,12.43665,14.05184,17.8357,12.76217,15.30082,11.56679,13.38331,7.931025,14.87901,15.31764,9.663392,6.836216,28.67551
424.165,58.51449,12.15108,13.86959,17.65993,12.78245,15.2749,11.54767,13.37406,7.715343,14.50253,15.54234,9.737405,6.73789,28.27014
445.8756,58.03133,11.9296,13.79576,17.56878,13.03283,15.13107,11.52403,13.27195,7.63575,14.13409,15.77924,9.733212,6.533512,27.9651
450.1462,57.55254,11.84331,13.71186,17.4438,13.27738,15.08725,11.47824,13.2655,7.546465,13.78499,15.93112,9.766231,6.371569,27.72068
438.2472,56.97625,11.88695,13.72931,17.26089,13.37506,15.24768,11.40289,13.05462,7.516241,13.52444,16.13732,9.678649,6.109617,27.51899
412.7982,56.31863,12.07185,13.70703,17.33774,13.45331,15.33325,11.27617,13.02464,7.450785,13.23088,16.21461,9.571404,6.023588,27.35236
377.4191,55.81765,12.08577,13.77444,17.53486,13.50363,15.34113,11.2244,12.97659,7.572603,12.92912,16.283,9.501725,5.964911,27.15435
337.5124,55.26253,12.05199,13.80256,17.57358,13.23552,15.22099,11.1081,13.00314,7.750082,12.58655,16.0825,9.412278,6.006277,26.90214
295.9637,54.62202,12.01326,13.77246,17.51701,12.93569,14.98554,10.99157,13.05547,7.947203,12.28386,15.90999,9.417014,6.032627,26.66057
253.5426,53.98878,11.9558,13.71791,17.297,12.67291,14.76894,10.86395,13.16603,8.00061,12.06494,15.82876,9.327094,6.177801,26.43931
215.4013,53.2788,11.75699,13.77531,16.85967,12.40842,14.48682,10.85576,13.19379,8.01898,11.90046,15.72302,9.40763,6.179522,26.16277
181.458,52.70596,11.52403,13.78194,16.34936,12.18686,14.40994,10.75961,13.21793,8.054413,11.74652,15.68234,9.441819,6.120653,25.87073
152.4125,52.21389,11.19687,13.81529,15.88108,12.15171,14.15586,10.64398,13.08539,8.034714,11.60168,15.63365,9.491973,5.883915,25.70498
128.6558,51.74757,10.87161,13.89397,15.45705,12.08298,14.34499,10.54286,13.00592,8.019001,11.49888,15.54264,9.445832,5.719738,25.63609
109.6806,51.27315,10.63811,14.01613,15.20365,12.0981,14.54094,10.46964,12.87845,7.996923,11.44839,15.58573,9.382552,5.496847,25.64577
94.68867,50.69592,10.36007,13.99202,15.45963,12.23521,14.70776,10.39514,12.8682,7.8624,11.43655,15.53282,9.320001,5.517134,25.60874
83.35398,50.29687,10.17686,13.98893,15.81858,12.32508,14.87277,10.37085,12.70228,7.970312,11.46969,15.46651,9.283675,5.392138,25.51025
74.50935,49.74831,9.928293,13.90477,16.32333,12.18212,14.89347,10.28201,12.64447,8.052204,11.41002,15.17457,9.217446,5.312387,25.21687
67.80062,49.18488,9.854624,13.74227,16.67054,12.11385,14.97584,10.28274,12.70387,8.109894,11.35617,14.82674,9.35543,5.210468,24.95149
62.52628,48.44217,9.825045,13.53473,16.83254,11.98326,15.03329,10.1858,12.87212,8.084793,11.22145,14.35326,9.428741,5.202585,24.64315
59.22767,47.70143,9.962629,13.49348,16.86652,11.88449,14.86162,10.24575,13.03975,8.036825,10.98132,13.82759,9.502597,5.090935,24.29395
56.75893,46.93565,10.21554,13.32402,16.62183,11.80395,14.92222,10.26016,13.08687,8.136988,10.70201,13.47542,9.825391,4.92544,23.81455
55.00687,46.20159,10.37474,13.20592,16.24956,11.82198,14.78397,10.19207,13.10487,8.129684,10.42632,13.17311,9.995841,4.742752,23.50691
53.52545,45.54016,10.4933,13.11936,15.90511,11.75446,14.82917,10.05557,13.20546,8.245564,10.13885,12.96651,10.05602,4.58934,23.29416
52.47616,44.81896,10.46306,13.13023,15.64649,11.67992,14.64224,10.09152,13.2427,8.412128,9.969597,13.02159,10.09733,4.463499,23.04747
51.44522,44.24679,10.35871,13.10456,15.57602,11.63212,14.49449,10.18598,13.16817,8.573624,9.951492,13.15595,10.0546,4.528664,22.88137
50.72421,43.72082,10.29658,13.16217,15.46533,11.47574,14.29237,10.19835,12.96611,8.62326,9.925142,13.2857,9.902835,4.480724,22.79445
49.92419,43.11515,10.04921,13.07155,15.39852,11.34358,14.18293,10.22047,12.85399,8.674543,9.84623,13.50449,9.632895,4.461123,22.67582
49.17576,42.61959,9.824633,12.90415,15.34406,11.38496,14.17836,10.30824,12.77622,8.556036,9.792732,13.69447,9.561574,4.553982,22.5488
48.30043,42.13704,9.49539,12.74824,15.18225,11.3814,14.14541,10.38457,12.65686,8.296515,9.6677,13.86462,9.352283,4.734898,22.40854
48.00196,41.77749,9.413515,12.62737,15.10987,11.45988,14.20051,10.5032,12.53321,8.080153,9.530687,14.07784,9.202163,4.833109,22.32604
47.61724,41.30448,9.458971,12.49893,14.93254,11.5358,14.36067,10.56985,12.30637,8.001192,9.371273,14.29594,9.279029,4.958607,22.1046
47.07895,40.95663,9.471483,12.6071,14.80988,11.51874,14.55565,10.51125,12.22519,7.830864,9.265364,14.29744,9.286384,4.961012,21.8744
46.92889,40.47891,9.525347,12.7056,14.81991,11.30466,14.78425,10.34111,12.22357,7.800013,9.207994,14.2297,9.432139,4.890419,21.7979
46.89749,39.86968,9.498724,12.96464,14.77352,11.14188,14.84909,10.25727,12.21786,7.839911,9.212873,14.07237,9.698548,4.876667,21.57446
46.92075,39.36867,9.548689,13.13217,14.74473,10.99498,14.97722,10.13513,12.13011,7.864643,9.154758,13.80223,9.892919,4.94697,21.48539
47.17645,38.7775,9.548311,13.19848,14.77767,10.89471,14.97025,9.83828,12.17469,7.792421,9.188894,13.44186,9.961068,4.89061,21.383
47.48476,38.13259,9.500853,13.26234,14.6278,10.9533,14.91719,9.668318,12.14279,7.816816,9.086357,13.06541,10.06131,4.849382,21.28878
47.87957,37.71743,9.423288,13.14318,14.47227,11.04299,14.75133,9.514769,12.04821,7.643021,9.012096,12.74307,10.1264,4.810223,21.02628
48.47378,37.17408,9.276136,12.98052,14.10488,11.0742,14.56718,9.430588,11.82313,7.446247,8.936226,12.51902,10.14659,4.801397,20.79702
49.55062,36.7754,9.358511,12.76043,13.93979,11.17439,14.40014,9.370693,11.7501,7.485994,8.844013,12.41795,10.11251,4.696051,20.59985
50.41106,36.35553,9.332045,12.68717,13.73148,11.13866,14.21446,9.400087,11.60663,7.664284,8.839483,12.40622,9.999242,4.638592,20.32188
51.42236,35.90851,9.245901,12.68687,13.51677,10.95849,14.15345,9.362644,11.60125,7.881128,8.846409,12.32518,9.856538,4.446194,20.25456
52.67937,35.3885,9.117083,12.69918,13.5168,10.72832,14.11646,9.189522,11.63149,8.00699,9.066086,12.32697,9.736289,4.369955,20.2164
53.67337,34.87031,9.005716,12.73237,13.52768,10.59406,14.02009,9.160601,11.7308,8.133877,9.063988,12.3005,9.562406,4.346132,20.02316
54.70521,34.35545,8.83843,12.64216,13.56844,10.41564,14.076,9.089027,11.77606,8.168869,9.240173,12.35408,9.421655,4.378574,19.89745
55.93967,33.90967,8.62599,12.54661,13.70607,10.29885,14.11188,8.979801,11.95208,8.148563,9.594934,12.62177,9.3003,4.342794,19.5919
57.09141,33.39571,8.345198,12.49404,13.60745,10.27675,14.02813,8.9083,11.93132,8.146366,9.778439,12.76909,9.381459,4.35899,19.36373
58.44881,33.14283,8.06238,12.45798,13.68176,10.22658,14.08304,8.874104,11.95012,7.974575,9.881268,12.8646,9.513305,4.336761,18.93385
60.30965,32.77357,7.961096,12.41996,13.67753,10.1934,14.16947,8.938017,11.8593,7.872162,9.893732,12.79608,9.729815,4.292711,18.61935
62.52384,32.5299,7.890463,12.48542,13.79321,10.22289,14.06062,9.06185,11.87729,7.838909,9.719091,12.64285,9.792747,4.167826,18.29287
64.87007,32.16203,7.6812,12.48905,13.67824,10.17295,14.07418,9.300076,11.86771,7.840998,9.466412,12.39653,9.800586,3.994379,18.04898
67.41753,31.79359,7.683599,12.43923,13.51622,10.14036,14.02466,9.549652,12.00029,7.824339,9.062029,12.12989,9.705962,3.801252,18.14515
69.9974,31.4332,7.775747,12.51186,13.51709,10.07282,13.94302,9.645081,12.31307,7.754488,8.913202,11.96054,9.632331,3.720213,18.17348
72.6283,31.04341,8.007425,12.49145,13.43975,9.981031,13.89924,9.805059,12.73407,7.723377,8.643423,11.73996,9.48252,3.699469,18.22451
74.83287,30.67923,8.230764,12.42653,13.30732,9.794258,14.03337,9.832748,13.03211,7.637199,8.866877,11.54168,9.391627,3.736591,18.30492
76.90598,30.20662,8.418768,12.33768,13.17245,9.680326,14.17261,9.845833,13.27314,7.59852,9.142014,11.64385,9.394094,3.740723,18.25398
78.17733,29.80111,8.348093,12.28693,12.91814,9.600456,14.26362,9.793444,13.29103,7.582888,9.322231,11.74251,9.467017,3.703827,18.13155
79.09708,29.48217,8.313379,12.37846,12.82147,9.479006,14.36745,9.722242,13.20694,7.498463,9.352503,11.88906,9.548167,3.683535,17.88955
79.85885,29.19657,8.401285,12.29643,12.61695,9.440435,14.33875,9.687313,12.97737,7.569923,9.371744,11.89159,9.474113,3.502064,17.67183
80.00867,28.96774,8.337042,12.29882,12.46642,9.385239,14.22948,9.611208,12.65181,7.525066,9.229631,11.78689,9.240129,3.353573,17.3549
80.23985,28.78773,8.167482,12.11508,12.28133,9.273134,14.16418,9.583277,12.3432,7.485027,8.937082,11.60153,9.033786,3.208363,17.19613
79.97934,28.53644,8.067507,11.96005,12.09952,9.318916,13.95774,9.582655,12.12777,7.384356,8.446465,11.41007,8.910119,3.087366,17.09668
80.12814,28.29293,8.037718,11.77876,11.98184,9.357098,13.80894,9.56822,12.25298,7.300476,8.161535,11.09756,8.848315,2.948137,17.16292
80.21479,27.94929,7.942575,11.70244,11.91803,9.35129,13.77218,9.52693,12.35828,7.220516,7.935003,10.795,8.696107,2.945827,17.21406
80.91386,27.55228,7.735373,11.68496,11.97112,9.338955,13.76318,9.531351,12.36911,7.219227,8.002647,10.44624,8.519858,3.042274,17.17868
81.86594,27.03517,7.497549,11.60167,11.9957,9.415831,13.9265,9.595098,12.22781,7.33,8.179596,10.33846,8.481545,3.111423,17.05784
83.06207,26.69799,7.159159,11.60762,11.86934,9.415369,13.95035,9.695963,12.09455,7.36392,8.27079,10.39312,8.271472,3.100231,16.86876
85.35784,26.28173,7.100828,11.66286,11.76886,9.379974,13.98776,9.817907,11.9137,7.50452,8.285297,10.55454,8.116965,3.168512,16.7289
88.39478,25.87171,7.229422,11.671,11.51098,9.495787,14.15753,9.98735,11.58614,7.796139,8.357206,10.71039,7.986295,3.193312,16.56571
92.76147,25.51992,7.516718,11.68032,11.32839,9.406141,14.41414,10.03579,11.21679,7.913229,8.184477,10.80208,7.914308,3.229702,16.49623
100.2734,25.29104,7.790327,11.71995,11.10367,9.353855,14.5699,10.10402,10.955,8.017275,7.950298,10.78344,7.930427,3.250988,16.48875
111.2732,24.92404,7.89208,11.79634,10.85151,9.398201,14.67542,10.20912,10.99483,8.07873,7.508621,10.68393,8.033999,3.170414,16.37477
129.5123,24.65582,7.913042,11.83963,10.58899,9.395882,14.79818,10.43383,11.30342,8.046976,7.179684,10.49531,7.967395,3.067146,16.42271
159.4942,24.2568,7.68255,11.97414,10.52961,9.335228,14.78205,10.60483,11.50409,7.948425,6.807074,10.57619,7.776914,3.063534,16.42537
202.4525,24.00644,7.32091,12.06133,10.64684,9.407856,14.80825,10.976,11.73122,7.871017,6.686487,10.52641,7.679545,3.074263,16.3167
258.2606,23.79603,6.949484,12.05818,10.69679,9.414473,14.95213,11.4102,11.89135,7.655512,6.775085,10.47854,7.611482,3.064678,16.19401
319.0791,23.62994,6.433668,11.97967,10.68403,9.369049,14.87059,11.9034,12.14296,7.438847,6.924681,10.55911,7.436933,3.169439,16.0613
380.6234,23.36663,6.079187,11.97877,10.54223,9.296354,14.83957,12.27198,12.35244,7.229645,7.039955,10.75718,7.403497,3.418598,16.03111
434.3946,23.03741,5.84403,11.83892,10.19575,9.224226,14.81065,12.54638,12.42605,7.156113,7.245665,10.85709,7.389367,3.712008,15.93808
474.1948,22.87393,5.657221,11.7289,9.906828,9.068422,14.59191,12.43244,12.34115,7.095787,7.334291,10.87541,7.604873,3.872955,15.99639
496.6637,22.70383,5.567034,11.6725,9.5478,8.94054,14.30305,12.30433,12.3095,7.088364,7.494818,10.84715,7.874839,3.941618,16.02326
499.2065,22.47919,5.415194,11.71079,9.326828,8.887964,14.10381,12.15346,12.38036,7.17296,7.445593,10.86062,8.128413,3.875162,15.96243
485.083,22.34238,5.466303,11.80648,9.182163,8.761131,14.01209,11.96642,12.36688,7.180483,7.344559,10.87661,8.195487,3.822996,15.80409
460.3896,22.10936,5.499571,11.91595,9.1803,8.700638,13.95803,11.64401,12.22811,7.125738,7.163223,10.99817,8.295377,3.647289,15.65689
427.2648,21.89488,5.589792,12.01928,9.383896,8.743519,14.21008,11.43042,12.17896,7.154095,7.173376,10.955,8.368596,3.48531,15.5959
391.7967,21.76148,5.666456,11.93674,9.416574,8.832747,14.31331,11.23328,12.11918,7.143341,7.177298,10.84394,8.325658,3.262947,15.44752
351.8622,21.56126,5.632551,11.79232,9.530622,8.909733,14.40393,11.14256,12.19997,7.315294,7.180397,10.83827,8.182204,3.22864,15.37868
313.5379,21.30972,5.771074,11.68076,9.620522,8.967857,14.44434,11.09648,12.34311,7.450258,7.073256,10.70589,8.108283,3.256012,15.28938
275.9799,21.13,5.961996,11.42301,9.561893,9.057802,14.45352,11.09518,12.45974,7.654356,7.045351,10.48269,7.90661,3.396355,15.09
241.4358,20.94065,5.958883,11.22268,9.616096,9.129499,14.43233,11.01396,12.36575,7.895798,6.83543,10.2685,7.91748,3.418131,14.99152
210.9331,20.76954,6.186277,11.00563,9.56279,9.160175,14.4608,11.11573,12.07615,7.910103,6.723303,10.18041,7.862538,3.386566,14.99802
184.3872,20.64289,6.216341,11.00076,9.438612,9.223671,14.5877,11.34711,11.85668,7.861864,6.50985,10.22743,7.857284,3.271643,14.95856
161.9705,20.48311,6.387598,11.01695,9.301323,9.171391,14.65181,11.4872,11.53618,7.870327,6.180517,10.29202,7.791102,3.27474,14.79545
143.8161,20.30081,6.376593,11.10851,9.118319,9.107296,14.64305,11.50334,11.17931,7.709347,5.934711,10.30305,7.836595,3.167751,14.80228
128.2083,20.04118,6.35544,11.14312,9.02479,9.043213,14.79462,11.53908,11.0152,7.640478,5.757505,10.19939,7.913743,3.16596,14.91038
116.2876,19.89965,6.079832,11.20626,8.792027,9.113581,14.94143,11.74462,10.96805,7.549582,5.552727,10.13583,7.910296,3.168877,14.9492
106.7961,19.69129,5.865843,11.27291,8.783848,9.170729,15.15292,12.13177,11.0576,7.457458,5.36211,10.16285,7.992883,3.137091,15.04429
100.4204,19.53131,5.808744,11.21417,8.842556,9.232504,15.54644,12.65463,11.25086,7.321138,5.233103,10.04259,8.184163,3.212971,14.94408
95.38192,19.3514,5.804098,11.08841,8.845249,9.3661,16.06626,13.16511,11.54349,7.195948,5.219254,10.06033,8.269078,3.248913,14.89237
93.35226,19.21433,5.688745,10.99847,9.000065,9.373632,16.61825,13.5821,11.87494,7.110981,5.308935,10.08901,8.423379,3.287819,14.92978
92.64267,19.17145,5.719275,10.83387,8.933153,9.279604,17.00502,14.00977,12.05173,6.877998,5.519318,10.15988,8.545548,3.33198,14.97102
94.22371,19.06519,5.490011,10.75567,8.812042,9.29949,17.18736,14.20485,12.3888,6.618786,5.81267,10.16993,8.701768,3.343351,14.95705
96.90433,18.90503,5.360834,10.59018,8.657217,9.328409,17.05819,14.2201,12.52019,6.61722,5.933456,10.17405,8.749696,3.423872,14.90918
102.3827,18.67341,5.216078,10.3419,8.601706,9.294653,16.66896,14.05685,12.59091,6.635529,6.069584,10.05931,8.725648,3.401766,14.80623
110.2861,18.53946,4.978811,10.28168,8.511742,9.302973,16.28807,13.69703,12.81419,6.852659,6.127377,9.827919,8.690057,3.495823,14.69501
122.4735,18.42611,4.640745,10.28028,8.57,9.328133,16.08556,13.45125,13.03329,6.97957,6.199324,9.754845,8.557776,3.632978,14.66388
141.3798,18.35323,4.576365,10.23937,8.866362,9.370037,15.84979,13.18125,13.08848,7.179255,6.397411,9.793085,8.491561,3.483221,14.59214
170.7986,18.27983,4.487955,10.15012,9.137842,9.361401,15.84425,12.96391,13.10561,7.445387,6.489651,9.861588,8.420411,3.382675,14.48194
210.9362,18.14058,4.371988,10.15793,9.44264,9.348093,15.93263,12.61072,13.10189,7.738657,6.560192,10.02946,8.411847,3.261421,14.45294
259.3776,18.08933,4.157434,10.26868,9.747206,9.286749,15.85929,12.23644,13.0969,7.958281,6.650593,10.15128,8.407607,3.303953,14.43907
308.4174,18.00105,4.013227,10.40062,9.870956,9.179701,15.7217,12.01271,12.9979,8.090931,6.616556,10.20711,8.373303,3.23592,14.32942
355.5263,17.757,3.885756,10.64111,9.941017,9.23267,15.59032,11.85155,13.04462,8.155399,6.731037,10.21936,8.388566,3.284271,14.22155
393.5872,17.36459,3.899645,10.66416,9.735651,9.220726,15.50765,11.75457,12.98172,8.360538,6.622238,10.36418,8.325171,3.33778,14.16328
419.0917,16.85344,3.972815,10.56013,9.480053,9.208832,15.31524,11.67571,12.94657,8.435486,6.607374,10.46658,8.287625,3.448545,14.10807
428.2565,16.63061,4.024107,10.63803,9.117477,9.216852,15.13725,11.59461,13.04871,8.44919,6.557531,10.3765,8.424298,3.696299,14.147
422.171,16.43027,3.954451,10.6086,8.931276,9.324562,15.03676,11.54145,13.07505,8.362392,6.397097,10.54615,8.511643,3.910034,14.20863
403.9083,16.32204,3.966978,10.51367,8.815464,9.425999,14.86851,11.45124,13.07829,8.336676,6.386831,10.70044,8.641934,4.056932,14.2246
378.5743,16.18844,4.031424,10.25561,8.653795,9.493322,14.93019,11.31961,12.86932,8.182686,6.257288,10.84024,8.733685,4.152039,14.27163
349.6916,16.11608,3.94702,9.967186,8.473055,9.517487,14.92974,11.12185,12.67683,8.008947,6.216042,10.95897,8.833381,4.296812,14.19596
318.0304,16.23977,3.701937,9.939363,8.255606,9.533772,14.83191,11.08689,12.50492,7.738808,6.285467,11.06742,8.826245,4.472715,14.22599
283.594,16.36646,3.533796,10.00353,8.093721,9.614756,14.76227,11.13344,12.36445,7.589241,6.286015,11.09495,8.710765,4.502831,14.10223
251.2514,16.44373,3.336206,10.09262,7.996752,9.580688,14.9742,11.2958,12.33241,7.507425,6.298784,11.10708,8.697904,4.571573,13.94247
219.5008,16.48949,3.228636,10.03128,7.716017,9.51926,15.2182,11.29296,12.17776,7.597609,6.194857,11.16947,8.625314,4.623833,13.75536
189.4948,16.38153,3.270548,9.981421,7.517899,9.583136,15.4016,11.37917,12.15388,7.653593,6.276505,11.09725,8.704274,4.528358,13.58363
161.8502,16.40956,3.373743,9.962708,7.390553,9.606106,15.49427,11.48702,12.1764,7.826263,6.21701,10.9135,8.804639,4.446419,13.53224
137.637,16.38136,3.317438,9.797413,7.388044,9.640471,15.30713,11.40848,12.18196,7.940893,6.099089,10.93391,8.863545,4.307508,13.46077
116.0849,16.34355,3.458204,9.580795,7.354483,9.58091,15.04901,11.27396,12.26308,8.050323,6.030556,10.85439,9.054004,4.191917,13.46759
97.27939,16.11032,3.717649,9.176926,7.34807,9.46347,15.00504,11.13612,12.16882,7.997135,6.068064,10.72517,9.097068,3.8538,13.49909
82.55047,15.95758,3.807486,8.84366,7.477833,9.426544,14.75127,11.12799,12.17702,8.047148,6.215603,10.5785,9.15865,3.691832,13.58864
70.45276,15.8012,3.801817,8.663069,7.580463,9.44009,14.65149,11.25525,12.13453,8.019302,6.323055,10.42129,9.14935,3.634695,13.65346
60.37433,15.65889,3.773218,8.576109,7.859385,9.519173,14.5145,11.47275,12.13077,8.10894,6.268425,10.25011,9.019685,3.547768,13.65846
52.84796,15.54957,3.72196,8.500801,8.201666,9.618979,14.54461,11.73134,12.05809,8.163401,6.24465,10.1427,8.978621,3.457872,13.59665
46.54646,15.44588,3.737062,8.552767,8.287809,9.686556,14.46582,11.97305,12.03036,8.203526,6.153154,9.98274,8.843846,3.360506,13.47963
41.43076,15.30202,3.908995,8.610394,8.387411,9.736416,14.55606,12.30588,12.09921,8.30245,6.213594,9.799782,8.881955,3.165321,13.30814
37.51205,15.33679,4.052889,8.686579,8.350464,9.642866,14.48176,12.47462,12.22889,8.387043,6.313171,9.603827,8.830634,3.027782,13.26152
34.6571,15.2885,4.09078,8.736191,8.204336,9.464046,14.37924,12.23643,12.26506,8.497131,6.471693,9.477171,8.925456,2.891548,13.20203
32.13435,15.22155,4.054991,8.792978,8.091993,9.314749,14.41588,11.79205,12.33484,8.716619,6.535719,9.322676,8.902684,2.76577,13.2219
30.0269,15.07068,3.941473,8.750362,7.997683,9.170273,14.58344,11.23716,12.26851,8.779039,6.725611,9.154852,8.824458,2.619852,13.25449
28.46075,15.00883,3.745073,8.702951,8.123318,9.236235,14.83319,10.6983,12.22675,8.897537,6.830282,9.095381,8.647176,2.726723,13.31806
26.90372,14.91061,3.472429,8.609053,8.198799,9.24575,15.12051,10.20156,12.22517,8.851728,6.726231,9.173878,8.38903,2.882006,13.19417
25.56643,14.87004,3.33008,8.552996,8.256493,9.194263,15.25419,9.794115,12.28112,8.797838,6.591616,9.409578,8.117291,3.02869,13.18207
24.37341,14.7848,3.295328,8.460154,8.273634,9.161451,15.25777,9.549738,12.27964,8.56682,6.505028,9.604586,7.995976,3.112541,12.98082
23.58046,14.5379,3.228121,8.44902,7.9729,9.051497,15.18132,9.387684,12.3243,8.311144,6.339027,9.655167,7.897958,3.066845,12.81522
22.75212,14.35076,3.376348,8.445618,7.639902,8.850307,15.07455,9.314199,12.30179,8.163502,6.260838,9.757513,8.012,3.11813,12.62315
22.14318,14.21981,3.529581,8.539452,7.276966,8.768696,14.77542,9.284138,12.44863,8.132957,6.15653,9.691402,7.96301,2.986345,12.47156
21.61739,14.08711,3.650663,8.716219,6.835045,8.659529,14.49767,9.157854,12.43964,8.112473,5.975187,9.612766,8.102944,2.861683,12.33528
20.96795,13.9899,3.754499,8.981518,6.655537,8.660837,14.26692,9.050827,12.47452,8.273802,5.873844,9.444866,8.147037,2.756538,12.27897
20.34533,13.79626,3.745745,9.208292,6.411171,8.644913,14.12241,9.01623,12.39136,8.249891,5.764587,9.264442,8.167535,2.768438,12.27612
19.55369,13.71365,3.66065,9.271877,6.434092,8.626493,14.14789,9.024048,12.40115,8.242744,5.551414,9.121901,8.085397,2.785208,12.2821
18.72646,13.58534,3.495619,9.264797,6.613508,8.559637,14.09021,9.010248,12.42616,8.101072,5.286541,9.031853,7.962012,2.816824,12.28797
18.06227,13.53663,3.306852,9.02371,6.687845,8.544744,13.96734,9.004498,12.40266,8.097393,5.08823,9.097921,7.826911,2.843464,12.29817
17.34932,13.5088,3.029619,8.742577,6.794104,8.447685,13.7368,9.044865,12.29324,7.993275,4.927555,9.09165,7.784858,2.849173,12.14501
16.862,13.48559,2.75419,8.475986,6.841257,8.516359,13.50536,8.949366,12.15453,8.028353,4.87965,9.027975,7.718089,2.779402,12.08543
16.39036,13.41407,2.819082,8.244612,6.882303,8.390324,13.3233,8.802656,12.05561,8.044178,4.911846,9.006613,7.706174,2.802408,11.97545
15.86924,13.31106,2.987082,8.235788,6.998264,8.271921,13.16893,8.75771,12.03377,8.107006,5.018793,9.035101,7.69173,2.687119,11.80511
15.43531,13.28478,3.230268,8.280302,6.987806,8.103073,12.92379,8.633141,12.00937,8.107378,5.099825,9.015469,7.784871,2.703339,11.6828
15.2607,13.20634,3.480818,8.374601,6.974144,7.855431,12.83253,8.569527,11.98807,8.295382,5.344545,8.973804,7.774226,2.677841,11.7573
15.06444,13.01681,3.641321,8.370453,6.853605,7.492548,13.00399,8.538813,11.99862,8.272417,5.548906,8.956446,7.74977,2.822887,11.84179
14.83599,12.93347,3.960463,8.289753,6.927324,7.193384,13.23423,8.531898,12.03992,8.230448,5.62948,8.926212,7.709126,2.81986,11.93929
14.61701,12.70887,4.200903,8.182844,6.943745,7.127292,13.58159,8.481211,12.06256,8.104984,5.717581,8.993643,7.63263,2.712204,11.96891
14.32147,12.59803,4.333483,8.043037,6.742376,7.107157,13.95781,8.439228,12.20337,7.999727,5.63205,9.289524,7.552922,2.594877,11.93127
